Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
PENTTALA Jussi - FIN - World Championships - 2019 - Qualification 1,68.2,27,Men,-6.0,15.8,14.6,14.8,15.4,15.6,6.8,6.6,0,0,FIN,0,0,-1.0,2019,2019-World Championships,Qualification 1,0.0,27.0
PENTTALA Jussi - FIN - World Championships - 2019 - Qualification 2,56.51,14,Men,-6.0,14.9,13.4,14.6,14.1,15.2,6.4,6.6,0,0,FIN,0,0,0.0,2019,2019-World Championships,Qualification 2,0.0,27.0
HORISHIMA Ikuma - JPN - World Cup 1 - 2019 - Final 1,81.14,6,Men,-3.0,17.0,17.5,17.5,17.4,17.4,8.3,7.7,1,1,JPN,0,0,-1.0,2019,2019-World Cup 1,Final 1,0.0,23.0
FJALLSTROM Ludvig - SWE - World Cup 7 - 2019 - Final 1,81.14,6,Men,-3.0,17.2,17.2,17.2,17.0,17.8,9.3,9.2,0,0,SWE,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,27.0
NOVITCKII Nikita - RUS - World Championships - 2019 - Qualification 2,36.95,22,Men,-6.0,14.5,12.5,14.6,16.0,14.8,6.2,6.0,0,0,RUS,0,0,0.0,2019,2019-World Championships,Qualification 2,0.0,20.0
AMRENOVA Ayaulym - KAZ - World Championships - 2019 - Qualification 2,44.53,11,Women,-6.0,11.8,15.5,12.5,12.0,13.8,4.4,4.1,0,0,KAZ,0,0,-1.0,2019,2019-World Championships,Qualification 2,0.0,19.0
KAUF Jaelin - USA - World Cup 5 - 2019 - Final 1,71.23,6,Women,-19.0,15.2,15.8,15.6,15.3,17.0,5.0,6.0,1,0,USA,0,0,-3.0,2019,2019-World Cup 5,Final 1,0.0,24.0
MAKHNEV Andrei - RUS - World Cup 4 - 2019 - Qualification 1,71.23,28,Men,-18.0,15.3,16.0,16.0,16.3,15.9,7.9,7.8,0,0,RUS,0,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,23.0
ELOFSSON Felix - SWE - World Cup 2 - 2019 - Qualification 1,79.76,6,Men,-12.0,17.0,16.8,16.4,17.1,16.4,7.7,7.8,0,0,SWE,0,0,-3.0,2019,2019-World Cup 2,Qualification 1,0.0,25.0
FJALLSTROM Ludvig - SWE - World Cup 1 - 2019 - Final 1,81.09,7,Men,-3.0,17.2,17.4,17.9,17.8,17.4,8.6,8.0,0,0,SWE,0,0,-1.0,2019,2019-World Cup 1,Final 1,0.0,27.0
DUFOUR LAPOINTE Chloe - CAN - World Cup 5 - 2019 - Qualification 1,75.26,3,Women,-19.0,17.1,17.3,16.0,15.9,17.2,6.8,7.1,1,1,CAN,1,1,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,29.0
VOUTILAINEN Riikka - FIN - World Cup 1 - 2019 - Qualification 2,24.0,18,Women,-3.0,12.8,12.5,12.9,9.9,13.0,5.0,5.5,0,0,FIN,0,0,-1.0,2019,2019-World Cup 1,Qualification 2,0.0,18.0
MAKHNEV Andrei - RUS - World Championships - 2019 - Qualification 1,71.31,15,Men,-6.0,14.3,16.6,16.0,16.6,16.7,6.0,5.5,0,0,RUS,0,0,-1.0,2019,2019-World Championships,Qualification 1,0.0,23.0
GERKEN SCHOFIELD Thomas - GBR - World Cup 4 - 2019 - Qualification 1,73.95,18,Men,-18.0,15.6,15.8,15.2,16.2,15.9,7.5,7.5,0,0,GBR,0,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,22.0
SMIRNOVA Anastasiia - RUS - World Cup 2 - 2019 - Qualification 1,69.09,16,Women,-12.0,16.0,15.5,15.5,16.8,16.5,4.0,4.0,1,0,RUS,0,0,-3.0,2019,2019-World Cup 2,Qualification 1,0.0,18.0
MARQUIS Philippe - CAN - World Cup 6 - 2019 - Final 2,83.67,2,Men,0.0,17.5,17.6,17.8,17.7,17.5,8.9,9.1,1,0,CAN,0,0,0.0,2019,2019-World Cup 6,Final 2,0.0,31.0
CAVET Benjamin - FRA - World Cup 5 - 2019 - Final 2,81.63,5,Men,-19.0,17.8,17.0,16.6,16.8,17.4,7.9,8.5,1,1,FRA,0,0,-3.0,2019,2019-World Cup 5,Final 2,0.0,26.0
JOHNSON Tess - USA - World Cup 7 - 2019 - Final 1,74.12,9,Women,-3.0,16.4,16.3,16.3,15.8,16.2,7.7,7.6,0,0,USA,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,20.0
WALCZYK Dylan - USA - World Championships - 2019 - Qualification 2,19.59,26,Men,-6.0,14.5,14.0,16.1,14.8,12.2,7.7,7.9,0,0,USA,0,0,0.0,2019,2019-World Championships,Qualification 2,0.0,27.0
KOYAMA Takashi - JPN - World Cup 6 - 2019 - Qualification 1,72.57,20,Men,2.0,16.0,16.3,16.4,15.2,15.7,7.4,8.0,0,0,JPN,0,0,-2.0,2019,2019-World Cup 6,Qualification 1,0.0,22.0
SEO Myung Joon - KOR - World Cup 4 - 2019 - Qualification 1,68.61,38,Men,-18.0,15.0,14.5,14.8,14.9,15.2,8.1,8.5,0,0,KOR,0,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,28.0
TOMITAKA Hinako - JPN - World Cup 2 - 2019 - Final 1,68.56,11,Women,-12.0,14.6,14.5,15.0,15.0,14.6,6.5,6.8,0,0,JPN,0,0,-3.0,2019,2019-World Cup 2,Final 1,0.0,20.0
SCHWINGHAMMER Maia - CAN - World Championships - 2019 - Qualification 1,64.47,8,Women,-6.0,15.5,16.5,14.7,16.2,14.5,5.2,5.5,0,0,CAN,0,0,-1.0,2019,2019-World Championships,Qualification 1,0.0,19.0
SUIKKARI Johannes - FIN - World Cup 6 - 2019 - Qualification 1,57.1,41,Men,2.0,13.7,16.0,12.3,13.5,14.0,5.5,5.4,0,0,FIN,0,0,-2.0,2019,2019-World Cup 6,Qualification 1,0.0,24.0
KANNINEN Topi - FIN - World Cup 7 - 2019 - Qualification 1,64.58,28,Men,-3.0,15.5,14.3,14.7,14.6,14.4,7.0,6.7,0,0,FIN,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,25.0
KOBER Jordan - CAN - World Cup 5 - 2019 - Qualification 1,69.12,29,Men,-19.0,14.2,15.9,14.9,15.3,15.9,6.5,5.9,0,0,CAN,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,24.0
HARA Daichi - JPN - World Cup 3 - 2019 - Qualification 1,75.41,8,Men,-3.0,17.0,15.8,16.4,17.0,17.0,7.5,8.3,1,1,JPN,1,1,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,23.0
JENSON Alex - USA - World Cup 7 - 2019 - Final 1,75.41,7,Women,-3.0,15.8,16.0,15.7,16.0,15.6,6.8,6.7,0,0,USA,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,25.0
KANNINEN Topi - FIN - World Cup 5 - 2019 - Qualification 1,63.49,38,Men,-19.0,15.4,14.8,14.6,14.5,14.7,5.9,4.7,0,0,FIN,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,25.0
SMIRNOVA Anastasiia - RUS - World Cup 5 - 2019 - Qualification 1,62.19,22,Women,-19.0,11.7,15.1,13.6,14.4,14.7,7.6,6.7,1,0,RUS,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,18.0
GIACCIO Olivia - USA - World Cup 1 - 2019 - Qualification 1,67.55,18,Women,-3.0,14.8,14.9,14.8,16.4,15.0,7.0,7.3,0,0,USA,0,0,-1.0,2019,2019-World Cup 1,Qualification 1,0.0,20.0
ELOFSSON Felix - SWE - World Cup 6 - 2019 - Final 1,77.97,8,Men,0.0,16.5,16.6,17.2,17.2,17.3,6.9,6.5,0,0,SWE,0,0,0.0,2019,2019-World Cup 6,Final 1,0.0,25.0
THEOCHARIS Sacha - FRA - World Cup 7 - 2019 - Final 1,78.87,9,Men,-3.0,16.3,16.5,16.4,16.5,16.3,9.3,9.7,0,0,FRA,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,30.0
GRAHAM Matt - AUS - World Cup 4 - 2019 - Final 2,80.94,3,Men,-6.0,17.0,17.2,17.0,17.0,17.6,7.8,7.7,1,1,AUS,1,1,-2.0,2019,2019-World Cup 4,Final 2,0.0,26.0
WILSON Bradley - USA - World Cup 7 - 2019 - Final 1,80.94,7,Men,-3.0,17.7,17.3,17.6,17.3,17.1,8.0,8.8,1,0,USA,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,28.0
AMRENOVA Ayaulym - KAZ - World Cup 2 - 2019 - Qualification 1,16.34,28,Women,-12.0,16.5,14.1,15.0,14.9,13.0,3.8,4.4,0,0,KAZ,0,0,-3.0,2019,2019-World Cup 2,Qualification 1,0.0,19.0
HORISHIMA Ikuma - JPN - World Cup 5 - 2019 - Qualification 1,84.04,1,Men,-19.0,17.0,18.2,17.7,17.5,18.2,7.7,7.9,1,1,JPN,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,23.0
LENVERS Jeremy - FRA - World Cup 5 - 2019 - Qualification 1,63.36,40,Men,-19.0,15.3,14.7,14.7,15.0,14.3,4.3,6.2,0,0,FRA,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,24.0
CAVET Benjamin - FRA - World Cup 7 - 2019 - Qualification 1,79.12,3,Men,-3.0,17.3,17.1,17.2,17.4,17.0,7.8,8.1,1,1,FRA,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,26.0
GEBERT Alexandr - KAZ - World Cup 7 - 2019 - Qualification 1,65.65,25,Men,-3.0,14.7,15.4,13.6,13.8,16.0,8.4,8.3,0,0,KAZ,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,22.0
ASH Sophie - AUS - World Championships - 2019 - Final 1,59.18,15,Women,-9.0,14.2,15.4,14.4,15.3,14.0,5.4,5.8,0,0,AUS,0,0,-1.0,2019,2019-World Championships,Final 1,0.0,24.0
DUFOUR LAPOINTE Justine - CAN - World Cup 1 - 2019 - Final 2,73.49,6,Women,-3.0,15.9,16.0,16.2,16.6,16.2,6.4,6.2,1,1,CAN,1,1,-1.0,2019,2019-World Cup 1,Final 2,0.0,26.0
GERKEN SCHOFIELD Thomas - GBR - World Cup 3 - 2019 - Qualification 1,71.97,24,Men,-3.0,16.5,16.3,16.0,15.3,15.6,6.5,6.1,0,0,GBR,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,22.0
WILLIS Wil - GBR - World Championships - 2019 - Qualification 2,60.12,13,Men,-6.0,14.3,15.5,13.8,13.7,14.8,4.8,4.8,0,0,GBR,0,0,0.0,2019,2019-World Championships,Qualification 2,0.0,23.0
KINGSBURY Mikael - CAN - World Championships - 2019 - Final 2,84.89,1,Men,-9.0,18.0,17.9,18.2,18.5,18.0,7.4,8.0,1,1,CAN,1,1,-1.0,2019,2019-World Championships,Final 2,0.0,28.0
ANDISON Robbie - CAN - World Cup 3 - 2019 - Qualification 1,60.31,45,Men,-3.0,12.8,14.2,12.9,11.5,14.1,6.9,5.9,0,0,CAN,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,23.0
KARIOTIS Jack - USA - World Cup 1 - 2019 - Qualification 2,72.85,10,Men,-3.0,16.0,15.8,15.6,16.4,16.4,6.9,6.3,0,0,USA,0,0,-1.0,2019,2019-World Cup 1,Qualification 2,0.0,23.0
KINGSBURY Mikael - CAN - World Cup 6 - 2019 - Final 2,86.4,1,Men,0.0,18.4,18.4,19.1,19.0,18.2,8.0,7.9,1,1,CAN,1,1,0.0,2019,2019-World Cup 6,Final 2,0.0,28.0
DUFOUR LAPOINTE Chloe - CAN - World Cup 3 - 2019 - Final 1,73.09,8,Women,1.0,17.0,16.3,16.0,16.0,15.9,8.0,7.3,1,1,CAN,1,1,-1.0,2019,2019-World Cup 3,Final 1,0.0,29.0
WILSON Bradley - USA - World Cup 1 - 2019 - Qualification 1,75.7,15,Men,-3.0,16.8,17.0,16.6,16.2,16.2,7.8,7.8,1,0,USA,0,0,0.0,2019,2019-World Cup 1,Qualification 1,0.0,28.0
FUJIKI Goshin - JPN - World Cup 1 - 2019 - Qualification 1,73.09,23,Men,-3.0,16.0,16.4,16.0,16.4,16.2,7.0,6.8,0,0,JPN,0,0,0.0,2019,2019-World Cup 1,Qualification 1,0.0,23.0
SUMIYOSHI Kisara - JPN - World Cup 7 - 2019 - Final 1,70.85,13,Women,-3.0,15.8,15.8,15.5,15.6,15.9,7.3,8.0,0,0,JPN,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,20.0
GAGNON Sofiane - CAN - World Championships - 2019 - Final 1,67.73,10,Women,-9.0,15.9,16.3,16.0,16.4,15.5,4.8,5.8,0,0,CAN,0,0,-1.0,2019,2019-World Championships,Final 1,0.0,21.0
DUFOUR LAPOINTE Chloe - CAN - World Cup 1 - 2019 - Qualification 2,67.58,10,Women,-3.0,15.4,15.1,14.4,14.4,15.5,7.4,7.2,1,1,CAN,1,1,-1.0,2019,2019-World Cup 1,Qualification 2,0.0,29.0
KELLY Brenden - CAN - World Cup 7 - 2019 - Qualification 1,67.58,24,Men,-3.0,15.1,15.6,16.1,16.0,15.8,4.5,4.3,0,0,CAN,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,25.0
KINGSBURY Mikael - CAN - World Cup 2 - 2019 - Final 2,90.31,1,Men,-12.0,18.7,19.0,19.3,19.2,18.8,9.0,8.8,1,1,CAN,1,1,-3.0,2019,2019-World Cup 2,Final 2,0.0,28.0
JENSON Alex - USA - World Cup 6 - 2019 - Final 1,68.38,14,Women,0.0,13.5,12.9,14.9,15.1,15.2,7.5,7.6,0,0,USA,0,0,0.0,2019,2019-World Cup 6,Final 1,0.0,25.0
WOODS TOPALOVIC Cooper - AUS - World Cup 3 - 2019 - Qualification 1,66.3,38,Men,-3.0,15.1,14.9,15.4,13.9,14.9,7.6,8.2,0,0,AUS,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,20.0
WOODS TOPALOVIC Cooper - AUS - World Cup 4 - 2019 - Qualification 1,69.76,34,Men,-18.0,15.1,16.1,15.0,15.5,16.3,8.8,8.6,0,0,AUS,0,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,20.0
ANTHONY Jakara - AUS - World Cup 2 - 2019 - Qualification 1,83.74,2,Women,-12.0,18.1,18.1,18.1,17.3,17.1,9.2,9.2,1,1,AUS,1,0,-3.0,2019,2019-World Cup 2,Qualification 1,0.0,22.0
JENSON Alex - USA - World Cup 5 - 2019 - Qualification 1,61.81,23,Women,-19.0,14.0,14.2,14.3,14.1,13.9,2.8,2.9,0,0,USA,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,25.0
MCQUINN George - USA - World Cup 7 - 2019 - Qualification 1,61.81,30,Men,-3.0,16.4,16.5,15.3,15.2,15.2,7.4,7.3,0,0,USA,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,22.0
KINGSBURY Mikael - CAN - World Cup 5 - 2019 - Qualification 1,80.78,2,Men,-19.0,18.1,18.4,18.0,18.5,18.1,6.6,7.0,1,1,CAN,1,1,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,28.0
HOSHINO Junko - JPN - World Championships - 2019 - Qualification 1,39.06,21,Women,-6.0,14.1,11.5,13.1,11.7,13.8,6.8,6.7,0,0,JPN,0,0,-1.0,2019,2019-World Championships,Qualification 1,0.0,31.0
BAILEY Hunter - USA - World Cup 3 - 2019 - Final 1,76.83,5,Men,1.0,16.2,16.5,16.2,16.8,16.0,8.4,8.7,0,0,USA,0,0,-1.0,2019,2019-World Cup 3,Final 1,0.0,24.0
MATHESON James - AUS - World Cup 3 - 2019 - Qualification 1,75.09,11,Men,-3.0,17.5,16.9,15.8,16.7,16.0,8.5,8.6,0,0,AUS,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,25.0
SOAR Hannah - USA - World Cup 5 - 2019 - Qualification 1,68.33,12,Women,-19.0,15.3,14.5,14.6,14.7,15.1,5.6,6.8,0,0,USA,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,21.0
GIACCIO Olivia - USA - World Cup 1 - 2019 - Qualification 2,71.9,3,Women,-3.0,15.9,14.5,15.5,15.2,15.5,6.9,7.4,0,0,USA,0,0,-1.0,2019,2019-World Cup 1,Qualification 2,0.0,20.0
WALLBERG Thea - SWE - World Championships - 2019 - Qualification 1,56.59,13,Women,-6.0,13.6,14.0,13.8,14.5,14.6,4.2,4.4,0,0,SWE,0,0,-1.0,2019,2019-World Championships,Qualification 1,0.0,18.0
SEO Jee Won - KOR - World Cup 4 - 2019 - Qualification 1,59.43,22,Women,-18.0,14.5,14.0,14.0,14.3,14.2,6.0,5.8,0,0,KOR,0,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,26.0
CHUNLAUD Kerrian - CAN - World Cup 1 - 2019 - Qualification 1,74.92,18,Men,-3.0,16.5,16.3,16.4,17.0,15.8,7.8,7.2,0,0,CAN,0,0,0.0,2019,2019-World Cup 1,Qualification 1,0.0,27.0
KOLMAKOV Pavel - KAZ - World Cup 4 - 2019 - Final 1,78.48,7,Men,-6.0,17.0,17.0,15.7,16.1,16.2,7.2,7.2,0,0,KAZ,0,0,-2.0,2019,2019-World Cup 4,Final 1,0.0,24.0
WALCZYK Dylan - USA - World Cup 5 - 2019 - Qualification 1,67.84,32,Men,-19.0,16.9,16.8,15.6,15.8,16.4,3.8,3.9,0,0,USA,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,27.0
RADWAY Kenzie - USA - World Cup 4 - 2019 - Qualification 1,55.17,29,Women,-18.0,14.0,14.2,13.7,14.6,13.9,5.2,6.0,0,0,USA,0,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,17.0
DUFOUR LAPOINTE Chloe - CAN - World Cup 7 - 2019 - Final 1,70.18,15,Women,-3.0,15.9,16.2,15.6,16.0,16.4,4.8,5.0,1,1,CAN,1,1,-1.0,2019,2019-World Cup 7,Final 1,0.0,29.0
LAFFONT Perrine - FRA - World Cup 7 - 2019 - Qualification 1,72.33,12,Women,-3.0,16.6,17.2,16.2,16.4,15.9,7.5,7.3,1,1,FRA,1,1,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,22.0
ANTHONY Jakara - AUS - World Cup 6 - 2019 - Final 1,76.12,4,Women,0.0,16.8,16.6,16.5,17.2,17.1,7.9,7.6,1,1,AUS,1,0,0.0,2019,2019-World Cup 6,Final 1,0.0,22.0
ELOFSSON Felix - SWE - World Cup 7 - 2019 - Qualification 1,55.77,32,Men,-3.0,15.9,16.0,15.4,15.0,15.2,4.3,4.4,0,0,SWE,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,25.0
ANDRINGA Casey - USA - World Cup 3 - 2019 - Qualification 1,74.96,12,Men,-3.0,16.1,17.0,16.3,15.9,16.9,7.7,7.6,1,0,USA,1,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,25.0
TOMITAKA Hinako - JPN - World Cup 5 - 2019 - Qualification 1,65.71,16,Women,-19.0,15.1,15.8,15.0,14.5,14.8,6.3,4.6,0,0,JPN,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,20.0
DUFRESNE Gabriel - CAN - World Cup 5 - 2019 - Qualification 1,68.6,30,Men,-19.0,15.9,14.4,15.2,15.4,15.0,6.3,6.6,0,0,CAN,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,24.0
DUFOUR LAPOINTE Justine - CAN - World Cup 5 - 2019 - Final 2,73.67,3,Women,-19.0,16.3,15.9,15.1,15.3,16.4,8.0,7.0,1,1,CAN,1,1,-3.0,2019,2019-World Cup 5,Final 2,0.0,26.0
ANDRINGA Jesse - USA - World Cup 6 - 2019 - Qualification 1,73.67,17,Men,2.0,16.9,17.4,15.8,15.1,15.5,7.0,6.7,0,0,USA,0,0,-2.0,2019,2019-World Cup 6,Qualification 1,0.0,23.0
GALYSHEVA Yulia - KAZ - World Cup 1 - 2019 - Final 2,81.48,2,Women,-3.0,16.2,16.8,16.7,16.6,16.9,9.1,8.5,1,1,KAZ,1,1,-1.0,2019,2019-World Cup 1,Final 2,0.0,28.0
WERSEN Josefina - SWE - World Cup 5 - 2019 - Qualification 1,48.25,30,Women,-19.0,13.6,12.6,12.3,12.3,11.4,3.0,5.2,0,0,SWE,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,19.0
MARQUIS Philippe - CAN - World Championships - 2019 - Qualification 1,73.52,12,Men,-6.0,16.3,16.7,15.2,16.0,14.6,8.2,8.1,1,0,CAN,0,0,-1.0,2019,2019-World Championships,Qualification 1,0.0,31.0
GALYSHEVA Yulia - KAZ - World Cup 7 - 2019 - Qualification 1,77.34,2,Women,-3.0,16.9,16.9,15.9,15.5,15.6,9.3,8.0,1,1,KAZ,1,1,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,28.0
SHIKATA Motoki - JPN - World Cup 3 - 2019 - Qualification 1,72.65,20,Men,-3.0,15.7,15.5,15.2,16.8,15.8,8.0,8.2,0,0,JPN,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,27.0
HORISHIMA Ikuma - JPN - World Cup 7 - 2019 - Final 2,81.72,1,Men,-3.0,18.1,17.8,18.3,17.8,18.0,9.5,9.7,1,1,JPN,0,0,-1.0,2019,2019-World Cup 7,Final 2,0.0,23.0
ZHAO Yang - CHN - World Cup 7 - 2019 - Qualification 1,58.69,31,Men,-3.0,13.6,14.5,12.5,13.0,14.0,6.0,5.7,0,0,CHN,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,28.0
ANTHONY Jakara - AUS - World Cup 1 - 2019 - Final 1,76.35,6,Women,-3.0,16.8,16.9,16.8,16.5,16.8,8.1,8.2,1,1,AUS,1,0,-1.0,2019,2019-World Cup 1,Final 1,0.0,22.0
ELOFSSON Felix - SWE - World Cup 5 - 2019 - Final 1,76.35,8,Men,-19.0,16.4,16.2,16.0,16.5,17.2,7.9,7.9,0,0,SWE,0,0,-3.0,2019,2019-World Cup 5,Final 1,0.0,25.0
ANDRINGA Casey - USA - World Cup 4 - 2019 - Qualification 1,76.52,11,Men,-18.0,16.2,16.6,16.1,16.3,16.4,7.6,7.2,1,0,USA,1,0,-4.0,2019,2019-World Cup 4,Qualification 1,0.0,25.0
HARA Daichi - JPN - World Cup 7 - 2019 - Final 2,78.03,4,Men,-3.0,17.3,17.0,17.2,17.5,17.2,8.9,8.9,1,1,JPN,1,1,-1.0,2019,2019-World Cup 7,Final 2,0.0,23.0
PARK Sung Youn - KOR - World Cup 6 - 2019 - Qualification 1,12.57,25,Women,2.0,11.4,12.3,12.1,10.0,12.5,4.1,4.8,0,0,KOR,0,0,-2.0,2019,2019-World Cup 6,Qualification 1,0.0,20.0
ELOFSSON Felix - SWE - World Cup 3 - 2019 - Qualification 1,75.2,10,Men,-3.0,15.8,17.0,16.4,17.0,15.4,7.5,6.5,0,0,SWE,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,25.0
DUFOUR LAPOINTE Chloe - CAN - World Cup 2 - 2019 - Final 2,72.79,5,Women,-12.0,16.8,16.2,16.0,16.2,15.6,7.9,8.1,1,1,CAN,1,1,-3.0,2019,2019-World Cup 2,Final 2,0.0,29.0
HARA Daichi - JPN - World Cup 4 - 2019 - Final 1,75.03,11,Men,-6.0,14.2,15.8,16.7,16.7,15.6,8.6,8.6,1,1,JPN,1,1,-2.0,2019,2019-World Cup 4,Final 1,0.0,23.0
KAUF Jaelin - USA - World Cup 7 - 2019 - Final 1,80.15,4,Women,-3.0,16.5,16.8,16.2,17.0,17.4,8.7,8.6,1,0,USA,0,0,-1.0,2019,2019-World Cup 7,Final 1,0.0,24.0
HORISHIMA Ikuma - JPN - World Cup 4 - 2019 - Final 1,77.04,9,Men,-6.0,16.4,15.8,16.0,16.3,15.7,9.6,9.4,1,1,JPN,0,0,-2.0,2019,2019-World Cup 4,Final 1,0.0,23.0
HOSHINO Junko - JPN - World Cup 2 - 2019 - Final 1,77.04,5,Women,-12.0,17.0,17.0,16.1,16.5,16.8,8.4,8.0,0,0,JPN,0,0,-3.0,2019,2019-World Cup 2,Final 1,0.0,31.0
KOLMAKOV Pavel - KAZ - World Cup 7 - 2019 - Qualification 1,77.04,7,Men,-3.0,14.9,17.2,17.7,17.2,17.4,8.4,8.6,0,0,KAZ,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,24.0
KAUF Jaelin - USA - World Cup 4 - 2019 - Final 1,74.15,5,Women,-6.0,16.3,16.6,15.8,15.3,15.7,8.5,8.2,1,0,USA,0,0,-2.0,2019,2019-World Cup 4,Final 1,0.0,24.0
ESCOBAR Jules - FRA - World Cup 5 - 2019 - Final 1,74.15,11,Men,-19.0,16.5,16.0,16.1,16.4,15.2,8.2,7.2,0,0,FRA,0,0,-3.0,2019,2019-World Cup 5,Final 1,0.0,26.0
WALLBERG Walter - SWE - World Cup 6 - 2019 - Final 2,79.08,5,Men,0.0,16.9,17.7,17.5,17.0,16.5,8.5,8.3,0,0,SWE,0,0,0.0,2019,2019-World Cup 6,Final 2,0.0,20.0
WILSON Bradley - USA - World Cup 5 - 2019 - Qualification 1,75.12,9,Men,-19.0,16.5,15.6,15.8,16.6,17.3,6.2,7.6,1,0,USA,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,28.0
SOAR Hannah - USA - World Cup 3 - 2019 - Qualification 1,57.48,25,Women,-3.0,15.0,14.0,14.4,14.2,13.9,4.0,4.3,0,0,USA,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,21.0
GRAHAM Matt - AUS - World Cup 3 - 2019 - Final 2,77.12,4,Men,1.0,16.7,16.5,16.9,17.0,17.4,8.3,8.1,1,1,AUS,1,1,-1.0,2019,2019-World Cup 3,Final 2,0.0,26.0
WILSON Bradley - USA - World Cup 4 - 2019 - Final 1,80.23,5,Men,-6.0,17.1,16.3,17.1,16.7,16.8,8.3,8.0,1,0,USA,0,0,-2.0,2019,2019-World Cup 4,Final 1,0.0,28.0
LAFFONT Perrine - FRA - World Cup 5 - 2019 - Qualification 1,76.9,2,Women,-19.0,17.5,16.1,16.5,16.5,16.8,4.8,6.1,1,1,FRA,1,1,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,22.0
BAILEY Hunter - USA - World Cup 5 - 2019 - Qualification 1,70.14,25,Men,-19.0,16.7,15.1,15.1,15.0,15.7,5.8,7.0,0,0,USA,0,0,-3.0,2019,2019-World Cup 5,Qualification 1,0.0,24.0
WILLIS Max - GBR - World Cup 7 - 2019 - Qualification 1,69.9,21,Men,-3.0,16.2,15.5,15.6,15.5,16.1,7.8,8.2,0,0,GBR,0,0,-1.0,2019,2019-World Cup 7,Qualification 1,0.0,27.0
DUFOUR LAPOINTE Justine - CAN - World Cup 1 - 2019 - Final 1,76.91,5,Women,-3.0,16.4,16.5,16.7,17.1,17.0,7.7,7.4,1,1,CAN,1,1,-1.0,2019,2019-World Cup 1,Final 1,0.0,26.0
PARKACHEV Nikita - RUS - World Cup 3 - 2019 - Qualification 1,55.57,49,Men,-3.0,13.5,12.0,10.8,11.8,12.7,5.7,5.8,0,0,RUS,0,0,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,21.0
KINGSBURY Mikael - CAN - World Cup 3 - 2019 - Qualification 1,83.79,1,Men,-3.0,18.0,17.9,18.2,17.8,18.5,8.1,9.0,1,1,CAN,1,1,-1.0,2019,2019-World Cup 3,Qualification 1,0.0,28.0
