Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
REILLY Trevor - USA - North American Cup 3 - 2016 - Final 1,72.61,14,Men,-9.0,15.1,17.4,15.4,16.2,16.1,6.4,7.6,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Final 1,0.0,24.0
DESMARAIS GILBERT Laurianne - CAN - North American Cup 1 - 2016 - Qualification 1,61.98,21,Women,7.0,15.3,13.6,13.9,14.9,14.0,6.0,6.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,23.0
GAGNON Sofiane - CAN - North American Cup 3 - 2016 - Qualification 1,66.06,13,Women,16.0,16.1,14.4,13.9,14.0,15.5,7.4,6.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,21.0
HOFFMAN Zachary - CAN - North American Cup 1 - 2016 - Qualification 1,12.68,50,Men,7.0,14.0,13.8,14.5,14.1,13.8,6.1,6.0,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,27.0
KELLY Brenden - CAN - North American Cup 4 - 2016 - Qualification 1,76.39,13,Men,-10.0,15.5,16.2,15.5,17.0,16.8,8.3,8.8,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,25.0
STRANDE Jordan - USA - North American Cup 3 - 2016 - Qualification 1,75.59,12,Men,16.0,16.2,16.0,17.4,16.5,16.2,7.0,6.0,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,22.0
MARTEL Devon - CAN - North American Cup 1 - 2016 - Qualification 1,8.67,51,Men,7.0,13.9,13.0,13.8,13.8,13.7,5.0,5.4,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,24.0
TULLY Troy - USA - North American Cup 1 - 2016 - Final 2,80.86,3,Men,7.0,17.5,17.5,18.0,16.4,17.3,8.5,8.3,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Final 2,5.5,28.0
SHIMKO Avital - USA - North American Cup 2 - 2016 - Qualification 1,64.45,15,Women,7.0,16.4,15.5,14.8,14.9,14.5,4.9,4.7,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,24.0
SCHWARTZ Sophia - USA - North American Cup 1 - 2016 - Final 1,78.01,1,Women,7.0,16.4,16.7,18.0,16.4,16.9,7.9,7.6,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Final 1,5.5,30.0
TULLY Troy - USA - North American Cup 1 - 2016 - Qualification 1,78.11,1,Men,7.0,16.3,16.3,17.2,16.4,16.8,7.8,8.1,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,28.0
KLOSER Heidi - USA - North American Cup 4 - 2016 - Qualification 1,64.17,17,Women,-10.0,15.3,13.8,14.6,15.0,15.0,8.5,8.8,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,28.0
KELLY Brenden - CAN - North American Cup 4 - 2016 - Final 1,64.17,14,Men,-10.0,16.0,15.2,11.8,16.8,15.7,9.0,8.4,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,25.0
PAWLIK Brayden - CAN - North American Cup 1 - 2016 - Final 1,74.09,13,Men,7.0,17.4,16.6,15.9,15.8,15.6,7.2,7.0,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Final 1,5.5,28.0
ASH Sophie - AUS - North American Cup 1 - 2016 - Final 1,74.55,6,Women,7.0,17.3,16.2,16.6,16.1,16.7,9.0,8.2,0,0,AUS,0,0,0.0,2016,2016-North American Cup 1,Final 1,5.5,24.0
LAVOIE Alexandre - CAN - North American Cup 3 - 2016 - Qualification 1,69.59,22,Men,16.0,15.7,15.5,13.9,15.3,15.0,7.4,7.8,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,24.0
ANDRINGA Jesse - USA - North American Cup 1 - 2016 - Qualification 1,26.13,45,Men,7.0,14.5,15.7,14.8,15.0,14.2,6.8,7.1,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,23.0
THOMPSON Laris - CAN - North American Cup 3 - 2016 - Qualification 1,61.25,39,Men,16.0,14.9,14.5,13.4,12.5,15.1,5.0,5.8,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,24.0
MARCOUX Catherine - CAN - North American Cup 1 - 2016 - Qualification 1,18.46,34,Women,7.0,14.1,13.7,13.0,12.0,14.1,3.3,2.5,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,24.0
STUDLER Abe - USA - North American Cup 2 - 2016 - Final 1,74.76,11,Men,7.0,17.7,16.2,17.3,17.5,16.2,7.0,6.3,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Final 1,11.2,23.0
KAPRONCZAI Julian - CAN - North American Cup 2 - 2016 - Qualification,28.83,46,Men,7.0,13.6,13.2,14.0,13.3,12.5,7.2,7.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,22.0
BERGERON Julie - CAN - North American Cup 4 - 2016 - Final 1,72.58,5,Women,-10.0,16.0,15.6,15.2,15.7,16.2,7.2,7.8,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,24.0
PERSON Hayden - CAN - North American Cup 1 - 2016 - Qualification 1,65.82,27,Men,7.0,15.9,16.0,16.0,15.6,13.8,6.0,6.1,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,20.0
DUFRESNE Gabriel - CAN - North American Cup 4 - 2016 - Qualification 1,78.55,9,Men,-10.0,17.1,16.4,16.2,17.6,16.7,7.8,7.9,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,24.0
BAILEY Hunter - USA - North American Cup 3 - 2016 - Final 2,81.6,5,Men,-9.0,18.1,17.9,17.4,17.1,17.8,7.7,8.1,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Final 2,0.0,24.0
LEWIS Alex - USA - North American Cup 2 - 2016 - Qualification,62.45,26,Men,7.0,15.0,15.6,15.3,16.4,15.6,6.7,7.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,21.0
YOSHIKAWA Daichi - JPN - North American Cup 4 - 2016 - Qualification 1,52.21,44,Men,-10.0,12.5,11.0,13.2,14.2,12.4,3.5,3.6,0,0,JPN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,23.0
TULLY Troy - USA - North American Cup 4 - 2016 - Final 2,85.1,1,Men,-10.0,18.0,17.6,18.0,18.0,18.0,8.5,8.6,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 2,0.0,28.0
ROBINSON Cameron - USA - North American Cup 4 - 2016 - Qualification 1,53.82,43,Men,-10.0,13.5,14.8,13.9,15.3,13.1,7.1,7.4,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,21.0
BERGEVIN Mikela - CAN - North American Cup 1 - 2016 - Qualification 1,10.58,38,Women,7.0,12.5,14.0,12.0,12.8,13.0,3.7,2.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,22.0
CLEMENT Davis - CAN - North American Cup 4 - 2016 - Qualification 1,74.66,15,Men,-10.0,17.4,15.2,14.8,15.8,16.7,7.6,7.3,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,22.0
BAILEY Hunter - USA - North American Cup 4 - 2016 - Final 1,54.35,15,Men,-10.0,16.5,15.9,15.4,16.8,15.7,8.3,7.8,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,24.0
CRESCIMANNO Sterling - USA - North American Cup 2 - 2016 - Qualification,75.61,8,Men,7.0,16.9,17.2,15.7,15.8,17.2,7.8,7.3,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,28.0
PERRY Bruce - USA - North American Cup 4 - 2016 - Final 1,82.63,5,Men,-10.0,16.4,17.4,17.0,17.2,17.2,8.9,9.2,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,25.0
MILES Hannah - USA - North American Cup 3 - 2016 - Qualification 1,55.19,28,Women,16.0,14.2,12.9,12.4,13.2,13.1,5.8,7.0,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,23.0
KARIOTIS Jack - USA - North American Cup 1 - 2016 - Qualification 1,68.3,23,Men,7.0,15.9,15.7,15.9,16.1,16.0,6.7,7.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,23.0
SPENCE Noah - CAN - North American Cup 3 - 2016 - Qualification 1,69.4,23,Men,16.0,14.8,15.3,14.4,15.2,15.5,9.4,8.8,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,23.0
TODD Kassidy - CAN - North American Cup 2 - 2016 - Qualification 1,18.19,38,Women,7.0,13.3,11.9,11.5,15.0,11.5,4.1,4.3,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,22.0
JENSON Alex - USA - North American Cup 4 - 2016 - Final 2,75.54,1,Women,-10.0,15.7,15.2,13.1,15.4,14.9,6.0,6.8,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 2,0.0,25.0
TULLY Troy - USA - North American Cup 3 - 2016 - Qualification 1,78.32,7,Men,16.0,18.3,15.8,17.3,17.0,17.7,8.6,8.8,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,28.0
RYAN Maggie - USA - North American Cup 4 - 2016 - Final 1,71.99,8,Women,-10.0,13.0,15.8,14.9,15.8,15.1,7.7,7.1,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,22.0
MILES Hannah - USA - North American Cup 2 - 2016 - Qualification 1,11.43,43,Women,7.0,12.1,13.2,10.0,12.0,13.0,4.0,4.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,23.0
SEMMENS Trevor - USA - North American Cup 1 - 2016 - Qualification 1,71.01,17,Men,7.0,14.9,15.3,14.7,16.2,16.6,8.5,7.5,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,25.0
HEDRICK Joel - USA - North American Cup 4 - 2016 - Final 1,82.87,4,Men,-10.0,17.4,17.9,17.3,17.2,17.3,8.0,8.6,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,23.0
NORRIS Trevor - USA - North American Cup 2 - 2016 - Qualification,62.77,25,Men,7.0,13.7,13.4,14.0,14.3,14.4,7.6,5.7,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,25.0
RAY Hallee - USA - North American Cup 1 - 2016 - Qualification 1,66.68,12,Women,7.0,13.1,15.8,13.6,14.4,15.3,6.3,6.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,22.0
RAY Hallee - USA - North American Cup 2 - 2016 - Final 1,70.52,7,Women,7.0,17.0,14.9,16.3,15.6,15.1,8.1,7.7,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Final 1,11.2,22.0
PORTELLO Ryan - CAN - North American Cup 4 - 2016 - Qualification 1,74.62,16,Men,-10.0,16.5,15.7,15.1,17.8,16.3,7.4,8.0,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,23.0
BETY Marc Antoine - CAN - North American Cup 3 - 2016 - Qualification 1,50.74,45,Men,16.0,12.2,12.7,12.6,10.8,13.1,7.9,7.9,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,22.0
LAMBERT Clare - CAN - North American Cup 2 - 2016 - Final 1,42.95,12,Women,7.0,14.8,14.4,16.0,16.1,14.1,7.2,7.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Final 1,11.2,26.0
GUO Xiangru - CHN - North American Cup 1 - 2016 - Qualification 1,28.31,43,Men,7.0,13.9,13.2,12.5,13.8,14.0,7.8,7.2,0,0,CHN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,27.0
JOHNSON Tess - USA - North American Cup 4 - 2016 - Final 1,73.12,4,Women,-10.0,16.4,15.9,16.4,16.8,16.6,6.8,7.8,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,20.0
DETELS Megan - USA - North American Cup 2 - 2016 - Qualification 1,16.18,39,Women,7.0,11.3,11.2,11.0,11.0,13.1,6.5,6.6,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,24.0
BASHFORTH Tyson - CAN - North American Cup 1 - 2016 - Qualification 1,46.1,40,Men,7.0,12.8,14.3,12.0,14.0,13.8,6.8,6.5,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,21.0
PERRY Bruce - USA - North American Cup 3 - 2016 - Qualification 1,76.54,11,Men,16.0,18.2,16.8,17.0,15.7,17.0,8.0,7.0,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,25.0
MATHESON James - AUS - North American Cup 1 - 2016 - Qualification 1,73.1,11,Men,7.0,16.4,15.1,17.4,16.4,15.9,7.8,7.0,0,0,AUS,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,25.0
CHEN Kang - CHN - North American Cup 1 - 2016 - Qualification 1,51.32,38,Men,7.0,14.7,13.6,12.9,15.0,13.8,7.8,7.8,0,0,CHN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,27.0
BARZILAY Mason - CAN - North American Cup 4 - 2016 - Qualification 1,49.14,30,Women,-10.0,10.5,12.5,12.7,14.2,11.8,4.8,4.9,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,25.0
SOAR Hannah - USA - North American Cup 4 - 2016 - Qualification 1,66.41,14,Women,-10.0,14.8,15.8,14.0,14.8,15.6,5.7,4.8,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,21.0
MARTEL Devon - CAN - North American Cup 3 - 2016 - Qualification 1,51.04,44,Men,16.0,13.8,14.5,11.9,13.9,13.8,7.7,7.8,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,24.0
GAGNON Sofiane - CAN - North American Cup 1 - 2016 - Final 1,48.35,13,Women,7.0,14.9,15.4,15.1,15.0,15.5,6.4,7.0,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Final 1,5.5,21.0
MILES Hannah - USA - North American Cup 4 - 2016 - Qualification 1,58.04,27,Women,-10.0,13.5,12.5,13.5,15.0,12.8,6.6,6.9,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,23.0
ZEMBA Bryan - USA - North American Cup 3 - 2016 - Final 2,87.6,2,Men,-9.0,18.4,18.2,18.4,18.3,18.3,8.8,8.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Final 2,0.0,29.0
BRUNELLE Catherine - CAN - North American Cup 1 - 2016 - Qualification 1,54.7,25,Women,7.0,11.9,12.8,10.0,14.0,13.6,7.7,7.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,23.0
HARTY Morgan - USA - North American Cup 4 - 2016 - Qualification 1,61.11,23,Women,-10.0,14.0,13.9,13.6,15.1,13.8,5.8,4.9,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,23.0
BERGERON Julie - CAN - North American Cup 3 - 2016 - Qualification 1,71.58,4,Women,16.0,15.8,15.1,13.8,14.3,16.1,7.7,7.1,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,24.0
LESEUR Matthew - BER - North American Cup 4 - 2016 - Qualification 1,71.58,23,Men,-10.0,17.0,15.8,16.1,16.5,14.7,6.8,7.5,0,0,BER,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,22.0
MATHESON James - AUS - North American Cup 2 - 2016 - Qualification,71.58,16,Men,7.0,15.2,12.5,15.5,15.2,16.3,8.9,8.7,0,0,AUS,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,25.0
MARKLE Searik - CAN - North American Cup 2 - 2016 - Qualification 1,55.14,26,Women,7.0,14.2,12.5,13.2,14.1,14.0,7.7,7.1,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,23.0
ONOBORI Kanata - JPN - North American Cup 4 - 2016 - Qualification 1,69.7,25,Men,-10.0,14.8,14.6,14.8,15.6,16.7,8.0,7.6,0,0,JPN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,24.0
ONEILL Taylah - AUS - North American Cup 4 - 2016 - Qualification 1,67.47,12,Women,-10.0,14.5,15.4,15.1,13.8,16.1,7.4,7.1,0,0,AUS,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,26.0
LAMBERT Clare - CAN - North American Cup 2 - 2016 - Qualification 1,65.86,12,Women,7.0,15.2,16.2,14.9,15.2,15.5,8.5,8.4,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,26.0
CLEMENT Davis - CAN - North American Cup 4 - 2016 - Final 1,67.47,12,Men,-10.0,16.4,15.6,14.4,16.0,14.8,7.8,8.3,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Final 1,0.0,22.0
GELINAS Marc Antoine - CAN - North American Cup 2 - 2016 - Qualification,29.01,45,Men,7.0,16.1,13.0,14.0,14.6,12.2,6.9,6.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,25.0
BROWN Berkley - CAN - North American Cup 3 - 2016 - Qualification 1,64.2,15,Women,16.0,15.7,15.3,14.7,15.0,15.3,6.9,6.6,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,20.0
GOSSELIN Pier Alexandre - CAN - North American Cup 4 - 2016 - Qualification 1,57.97,40,Men,-10.0,12.0,14.0,13.1,13.3,14.5,5.0,4.0,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,23.0
ONOBORI Kanata - JPN - North American Cup 2 - 2016 - Final 1,54.59,13,Men,7.0,15.9,16.0,16.0,15.9,14.5,8.0,7.8,0,0,JPN,0,0,0.0,2016,2016-North American Cup 2,Final 1,11.2,24.0
SOAR Hannah - USA - North American Cup 2 - 2016 - Final 1,66.75,10,Women,7.0,16.5,16.3,16.8,16.5,14.8,6.8,6.7,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Final 1,11.2,21.0
REILLY Trevor - USA - North American Cup 1 - 2016 - Qualification 1,72.56,13,Men,7.0,16.4,15.6,16.7,16.2,16.0,6.2,6.5,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,24.0
SMITH Emerson - USA - North American Cup 4 - 2016 - Final 2,84.38,3,Men,-10.0,18.0,18.3,18.2,18.1,18.5,9.2,8.5,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 2,0.0,23.0
STUDLER Abe - USA - North American Cup 3 - 2016 - Qualification 1,78.73,6,Men,16.0,17.1,16.3,17.1,17.8,16.1,8.8,7.8,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,23.0
WANG Jin - CHN - North American Cup 3 - 2016 - Qualification 1,43.95,33,Women,16.0,12.4,12.0,10.3,12.0,11.1,5.2,6.5,0,0,CHN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,23.0
MICKEL Trudy - USA - North American Cup 2 - 2016 - Qualification 1,53.48,28,Women,7.0,15.0,15.6,14.0,14.1,14.1,5.0,4.9,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,19.0
ONEILL Taylah - AUS - North American Cup 3 - 2016 - Qualification 1,67.29,11,Women,16.0,14.6,15.3,15.6,13.5,15.9,6.9,7.0,0,0,AUS,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,26.0
ZEMBA Bryan - USA - North American Cup 2 - 2016 - Final 1,79.49,6,Men,7.0,17.8,17.0,16.9,18.1,16.9,7.0,6.6,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Final 1,11.2,29.0
ASH Sophie - AUS - North American Cup 2 - 2016 - Qualification 1,24.42,36,Women,7.0,14.9,13.5,13.4,12.8,12.5,3.1,1.9,0,0,AUS,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,24.0
LAWSON Kelly - USA - North American Cup 3 - 2016 - Final 1,67.0,16,Women,-9.0,15.3,14.9,14.9,16.0,14.8,5.0,6.0,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Final 1,0.0,24.0
MARTIN William - AUS - North American Cup 1 - 2016 - Qualification 1,27.15,44,Men,7.0,12.9,14.0,13.0,14.0,14.9,6.0,5.6,0,0,AUS,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,24.0
BAKER Taryn - USA - North American Cup 3 - 2016 - Qualification 1,60.3,21,Women,16.0,11.2,15.0,14.1,13.3,13.9,5.0,5.2,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,23.0
ONEILL Taylah - AUS - North American Cup 1 - 2016 - Final 1,71.78,9,Women,7.0,16.2,16.2,16.6,16.0,16.4,7.8,7.0,0,0,AUS,0,0,0.0,2016,2016-North American Cup 1,Final 1,5.5,26.0
PERRY Bruce - USA - North American Cup 4 - 2016 - Final 2,83.1,4,Men,-10.0,16.4,17.5,17.4,16.9,17.4,8.4,9.0,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Final 2,0.0,25.0
GUELI Claudia - AUS - North American Cup 4 - 2016 - Qualification 1,65.52,15,Women,-10.0,14.5,15.0,13.8,14.6,14.4,6.7,6.5,0,0,AUS,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,23.0
PAWLIK Brayden - CAN - North American Cup 2 - 2016 - Qualification,28.01,47,Men,7.0,13.8,14.0,15.0,15.1,13.2,8.7,8.1,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,28.0
DUMAIS Laurent - CAN - North American Cup 2 - 2016 - Qualification,78.2,4,Men,7.0,16.1,15.7,16.4,14.5,16.4,9.1,8.7,0,0,CAN,0,0,0.0,2016,2016-North American Cup 2,Qualification,11.2,24.0
SMITH Emerson - USA - North American Cup 1 - 2016 - Qualification 1,71.92,14,Men,7.0,16.5,16.7,16.3,16.1,16.3,6.2,6.3,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,23.0
O CONNELL Patrick - USA - North American Cup 4 - 2016 - Qualification 1,51.73,45,Men,-10.0,10.5,9.5,12.3,11.8,10.0,8.4,8.2,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,26.0
LAWSON Kelly - USA - North American Cup 2 - 2016 - Qualification 1,77.4,2,Women,7.0,16.9,16.8,16.8,16.2,16.9,7.7,7.1,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,24.0
STOLTZNER Lane - USA - North American Cup 1 - 2016 - Final 2,76.42,6,Women,7.0,16.8,16.6,17.5,16.4,16.0,8.0,7.9,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Final 2,5.5,30.0
PHIPPS Koleton - CAN - North American Cup 4 - 2016 - Qualification 1,54.0,42,Men,-10.0,13.0,13.8,11.1,10.6,12.0,7.2,6.9,0,0,CAN,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,22.0
SHIMKO Avital - USA - North American Cup 1 - 2016 - Qualification 1,73.32,3,Women,7.0,16.3,15.4,16.0,15.5,16.2,5.5,6.1,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,24.0
SHAFFER Lulu - USA - North American Cup 3 - 2016 - Qualification 1,60.61,20,Women,16.0,12.8,13.7,11.8,12.9,13.5,8.0,6.2,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,21.0
HOGG Madison - USA - North American Cup 4 - 2016 - Qualification 1,61.83,21,Women,-10.0,14.7,14.0,12.8,13.8,14.2,6.6,6.9,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,19.0
POND Mei - CAN - North American Cup 1 - 2016 - Qualification 1,45.58,30,Women,7.0,11.0,12.0,12.7,12.7,9.9,3.6,3.0,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,21.0
VOLPE Nathan - CAN - North American Cup 3 - 2016 - Qualification 1,51.49,43,Men,16.0,12.7,15.0,11.9,11.9,13.4,8.0,7.8,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,23.0
GUAN Ziyan - CHN - North American Cup 3 - 2016 - Qualification 1,24.03,39,Women,16.0,11.2,11.2,10.7,9.2,9.5,4.2,4.9,0,0,CHN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,20.0
LEWIS Alex - USA - North American Cup 4 - 2016 - Qualification 1,66.47,31,Men,-10.0,14.8,15.2,13.8,15.0,15.4,6.7,6.4,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,21.0
STOLTZNER Lane - USA - North American Cup 2 - 2016 - Qualification 1,68.06,10,Women,7.0,14.6,13.0,15.9,14.3,16.0,8.3,8.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,30.0
GILBERT Valerie - CAN - North American Cup 1 - 2016 - Final 1,69.45,11,Women,7.0,14.3,14.8,15.9,15.0,15.7,8.0,7.8,0,0,CAN,0,0,0.0,2016,2016-North American Cup 1,Final 1,5.5,22.0
MOON Sun Woo - KOR - North American Cup 3 - 2016 - Qualification 1,59.53,40,Men,16.0,15.3,13.4,13.7,15.0,15.1,6.0,5.9,0,0,KOR,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,21.0
REILLY Trevor - USA - North American Cup 4 - 2016 - Qualification 1,76.68,11,Men,-10.0,16.2,15.5,14.8,17.6,17.3,6.4,6.6,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,24.0
PERRY Bruce - USA - North American Cup 4 - 2016 - Qualification 1,81.88,4,Men,-10.0,17.0,17.8,18.4,17.7,17.3,8.6,9.4,0,0,USA,0,0,-3.0,2016,2016-North American Cup 4,Qualification 1,0.0,25.0
SCHWINGHAMER Mackenzie - CAN - North American Cup 3 - 2016 - Qualification 1,61.03,18,Women,16.0,14.4,13.2,12.1,15.0,13.9,5.6,6.1,0,0,CAN,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,21.0
O CONNELL Elizabeth - USA - North American Cup 2 - 2016 - Qualification 1,63.89,19,Women,7.0,14.8,13.2,15.6,13.6,14.5,8.0,7.4,0,0,USA,0,0,0.0,2016,2016-North American Cup 2,Qualification 1,11.2,24.0
KLOSER Heidi - USA - North American Cup 3 - 2016 - Qualification 1,60.69,19,Women,16.0,15.0,13.2,14.0,13.8,15.0,7.5,7.3,0,0,USA,0,0,0.0,2016,2016-North American Cup 3,Qualification 1,0.0,28.0
ZEMBA Bryan - USA - North American Cup 1 - 2016 - Qualification 1,58.65,34,Men,7.0,16.8,16.5,17.0,16.2,16.4,8.5,8.0,0,0,USA,0,0,0.0,2016,2016-North American Cup 1,Qualification 1,5.5,29.0
