Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
MURATA Arisa - JPN - World Cup 2 - 2010 - Final 1,73.6,16,Women,3.9,3.7,4.0,3.8,4.3,1.7,1.8,Finals,2010,2010-World Cup 2,Final 1,4.0,MURATA Arisa - JPN
BAHRKE Shannon - USA - World Cup 2 - 2010 - Qualification,72.5,17,Women,4.3,3.9,4.0,4.0,3.9,1.5,1.6,Qualification,2010,2010-World Cup 2,Qualification,4.0,BAHRKE Shannon - USA
RYBALOVA Darya - KAZ - World Cup 2 - 2010 - Qualification,72.37,18,Women,3.8,4.2,3.8,4.2,4.0,2.1,2.1,Qualification,2010,2010-World Cup 2,Qualification,4.0,RYBALOVA Darya - KAZ
CHERKASOVA Marina - RUS - World Cup 2 - 2010 - Qualification,71.43,19,Women,3.7,4.3,4.0,4.2,3.7,2.2,2.2,Qualification,2010,2010-World Cup 2,Qualification,4.0,CHERKASOVA Marina - RUS
KERFOOT Sylvia - CAN - World Cup 2 - 2010 - Qualification,71.33,20,Women,4.1,4.0,3.6,3.8,3.8,2.1,1.9,Qualification,2010,2010-World Cup 2,Qualification,4.0,KERFOOT Sylvia - CAN
RICHARDS Kristi - CAN - World Cup 1 - 2010 - Final 1,83.23,1,Women,4.5,4.4,4.4,4.5,4.3,2.2,2.1,Finals,2010,2010-World Cup 1,Final 1,5.0,RICHARDS Kristi - CAN
UEMURA Aiko - JPN - World Cup 1 - 2010 - Final 1,81.87,2,Women,4.6,4.4,4.5,4.4,4.4,2.3,2.0,Finals,2010,2010-World Cup 1,Final 1,5.0,UEMURA Aiko - JPN
KEARNEY Hannah - USA - World Cup 1 - 2010 - Final 1,80.33,3,Women,4.3,4.3,4.3,4.5,4.5,2.2,2.2,Finals,2010,2010-World Cup 1,Final 1,5.0,KEARNEY Hannah - USA
SUDOVA Nikola - CZE - World Cup 1 - 2010 - Final 1,80.1,4,Women,4.3,4.3,4.3,4.2,4.2,2.1,2.2,Finals,2010,2010-World Cup 1,Final 1,5.0,SUDOVA Nikola - CZE
HEIL Jennifer - CAN - World Cup 1 - 2010 - Final 1,79.37,5,Women,4.3,4.2,4.2,4.2,4.1,2.2,2.0,Finals,2010,2010-World Cup 1,Final 1,5.0,HEIL Jennifer - CAN
DUFOUR LAPOINTE Chloe - CAN - World Cup 1 - 2010 - Final 1,78.33,6,Women,4.0,4.2,4.0,3.8,3.9,1.9,2.1,Finals,2010,2010-World Cup 1,Final 1,5.0,DUFOUR LAPOINTE Chloe - CAN
MCPHIE Heather - USA - World Cup 1 - 2010 - Final 1,78.3,7,Women,4.2,4.4,4.1,4.3,4.1,2.1,2.0,Finals,2010,2010-World Cup 1,Final 1,5.0,MCPHIE Heather - USA
BAHRKE Shannon - USA - World Cup 1 - 2010 - Final 1,78.27,8,Women,4.2,4.4,4.3,4.3,4.2,1.8,1.9,Finals,2010,2010-World Cup 1,Final 1,5.0,BAHRKE Shannon - USA
ROARK Michelle - USA - World Cup 1 - 2010 - Final 1,77.6,9,Women,4.1,4.2,4.2,4.0,4.2,1.8,1.8,Finals,2010,2010-World Cup 1,Final 1,5.0,ROARK Michelle - USA
SATOYA Tae - JPN - World Cup 1 - 2010 - Final 1,74.9,10,Women,3.9,4.1,3.9,3.7,4.2,2.0,1.9,Finals,2010,2010-World Cup 1,Final 1,5.0,SATOYA Tae - JPN
STOLYAROVA Ekaterina - OAR - World Cup 1 - 2010 - Final 1,74.6,11,Women,4.0,3.7,3.6,3.5,3.9,2.1,2.0,Finals,2010,2010-World Cup 1,Final 1,5.0,STOLYAROVA Ekaterina - OAR
KERFOOT Sylvia - CAN - World Cup 1 - 2010 - Final 1,74.5,12,Women,4.0,4.0,4.1,3.8,3.8,2.0,1.9,Finals,2010,2010-World Cup 1,Final 1,5.0,KERFOOT Sylvia - CAN
MARBLER Margarita - AUT - World Cup 1 - 2010 - Final 1,73.63,13,Women,4.1,4.0,4.3,4.0,4.1,1.2,1.2,Finals,2010,2010-World Cup 1,Final 1,5.0,MARBLER Margarita - AUT
ROBERTSON Shelly - USA - World Cup 1 - 2010 - Final 1,73.27,14,Women,3.6,3.3,3.8,3.8,3.6,2.2,2.1,Finals,2010,2010-World Cup 1,Final 1,5.0,ROBERTSON Shelly - USA
MURATA Arisa - JPN - World Cup 1 - 2010 - Final 1,70.03,15,Women,3.7,3.5,3.4,3.4,3.7,1.8,1.9,Finals,2010,2010-World Cup 1,Final 1,5.0,MURATA Arisa - JPN
ROBICHAUD Audrey - CAN - World Cup 1 - 2010 - Final 1,67.2,16,Women,3.4,3.4,3.7,3.5,3.5,2.1,2.0,Finals,2010,2010-World Cup 1,Final 1,5.0,ROBICHAUD Audrey - CAN
OUTTRIM Eliza - USA - World Cup 1 - 2010 - Qualification,66.63,17,Women,3.7,4.1,4.1,3.8,4.3,1.4,1.3,Qualification,2010,2010-World Cup 1,Qualification,0.0,OUTTRIM Eliza - USA
ITO Miki - JPN - World Cup 1 - 2010 - Qualification,66.2,18,Women,4.0,4.0,4.0,4.2,3.8,1.6,1.4,Qualification,2010,2010-World Cup 1,Qualification,0.0,ITO Miki - JPN
SEO Jung Hwa - KOR - World Cup 1 - 2010 - Qualification,65.07,19,Women,3.6,4.0,3.9,4.1,4.0,1.7,1.7,Qualification,2010,2010-World Cup 1,Qualification,0.0,SEO Jung Hwa - KOR
RAKHIMOVA Regina - OAR - World Cup 1 - 2010 - Qualification,65.0,20,Women,3.6,3.4,3.6,3.9,4.2,1.8,1.9,Qualification,2010,2010-World Cup 1,Qualification,0.0,RAKHIMOVA Regina - OAR
KEARNEY Hannah - USA - Olympics - 2010 - Final 1,88.77,1,Women,4.7,4.7,4.8,4.8,4.7,2.2,2.2,Finals,2010,2010-Olympics,Final 1,5.0,KEARNEY Hannah - USA
HEIL Jennifer - CAN - Olympics - 2010 - Final 1,85.63,2,Women,4.5,4.4,4.6,4.7,4.6,2.3,2.2,Finals,2010,2010-Olympics,Final 1,5.0,HEIL Jennifer - CAN
BAHRKE Shannon - USA - Olympics - 2010 - Final 1,84.77,3,Women,4.5,4.5,4.5,4.4,4.5,2.0,2.0,Finals,2010,2010-Olympics,Final 1,5.0,BAHRKE Shannon - USA
UEMURA Aiko - JPN - Olympics - 2010 - Final 1,82.27,4,Women,4.2,4.3,4.0,4.4,4.4,2.2,2.1,Finals,2010,2010-Olympics,Final 1,5.0,UEMURA Aiko - JPN
DUFOUR LAPOINTE Chloe - CAN - Olympics - 2010 - Final 1,79.57,5,Women,4.3,4.1,4.0,4.4,4.3,1.6,1.7,Finals,2010,2010-Olympics,Final 1,5.0,DUFOUR LAPOINTE Chloe - CAN
MARBLER Margarita - AUT - Olympics - 2010 - Final 1,78.97,6,Women,4.2,4.4,4.2,4.5,4.4,1.6,1.6,Finals,2010,2010-Olympics,Final 1,5.0,MARBLER Margarita - AUT
STOLYAROVA Ekaterina - OAR - Olympics - 2010 - Final 1,78.5,7,Women,4.3,4.2,4.2,4.3,4.1,2.0,2.1,Finals,2010,2010-Olympics,Final 1,5.0,STOLYAROVA Ekaterina - OAR
MURATA Arisa - JPN - Olympics - 2010 - Final 1,77.4,8,Women,4.1,4.2,4.1,4.2,4.2,1.4,1.4,Finals,2010,2010-Olympics,Final 1,5.0,MURATA Arisa - JPN
RAKHIMOVA Regina - OAR - Olympics - 2010 - Final 1,75.67,9,Women,4.1,3.9,4.0,3.9,4.0,2.0,2.1,Finals,2010,2010-Olympics,Final 1,5.0,RAKHIMOVA Regina - OAR
SCANZIO Deborah - SUI - Olympics - 2010 - Final 1,73.97,10,Women,3.8,3.5,3.9,4.1,4.2,1.5,1.6,Finals,2010,2010-Olympics,Final 1,5.0,SCANZIO Deborah - SUI
GALYSHEVA Yulia - KAZ - Olympics - 2010 - Final 1,73.9,11,Women,3.8,4.1,3.6,3.4,4.0,2.0,2.1,Finals,2010,2010-Olympics,Final 1,5.0,GALYSHEVA Yulia - KAZ
ITO Miki - JPN - Olympics - 2010 - Final 1,72.1,12,Women,3.9,3.7,4.0,4.0,3.7,1.8,1.7,Finals,2010,2010-Olympics,Final 1,5.0,ITO Miki - JPN
CHERKASOVA Marina - RUS - Olympics - 2010 - Final 1,70.3,13,Women,3.8,3.6,3.7,4.1,3.8,1.8,1.9,Finals,2010,2010-Olympics,Final 1,5.0,CHERKASOVA Marina - RUS
RYBALOVA Darya - KAZ - Olympics - 2010 - Final 1,69.5,14,Women,3.7,3.9,2.7,3.7,3.3,1.9,2.0,Finals,2010,2010-Olympics,Final 1,5.0,RYBALOVA Darya - KAZ
SEROVA Daria - RUS - Olympics - 2010 - Final 1,69.47,15,Women,3.7,3.8,3.6,3.6,4.2,1.4,1.6,Finals,2010,2010-Olympics,Final 1,5.0,SEROVA Daria - RUS
SUDOVA Nikola - CZE - Olympics - 2010 - Final 1,64.7,16,Women,3.8,3.3,3.5,3.6,3.5,1.6,1.6,Finals,2010,2010-Olympics,Final 1,5.0,SUDOVA Nikola - CZE
ROARK Michelle - USA - Olympics - 2010 - Final 1,53.0,17,Women,2.0,1.7,1.9,2.3,2.0,1.4,1.5,Finals,2010,2010-Olympics,Final 1,5.0,ROARK Michelle - USA
MCPHIE Heather - USA - Olympics - 2010 - Final 1,48.4,18,Women,1.7,1.3,1.1,2.1,1.8,2.1,1.9,Finals,2010,2010-Olympics,Final 1,5.0,MCPHIE Heather - USA
SATOYA Tae - JPN - Olympics - 2010 - Final 1,42.83,19,Women,1.5,2.0,1.8,1.8,2.0,1.7,1.6,Finals,2010,2010-Olympics,Final 1,5.0,SATOYA Tae - JPN
RICHARDS Kristi - CAN - Olympics - 2010 - Final 1,14.53,20,Women,0.5,0.4,0.7,0.1,0.7,2.3,2.3,Finals,2010,2010-Olympics,Final 1,5.0,RICHARDS Kristi - CAN
KEARNEY Hannah - USA - World Cup 2 - 2011 - Final 1,84.47,1,Women,4.6,4.5,4.5,4.5,4.3,1.8,1.8,Finals,2011,2011-World Cup 2,Final 1,0.0,KEARNEY Hannah - USA
HEIL Jennifer - CAN - World Cup 2 - 2011 - Final 1,84.2,2,Women,4.4,4.6,4.2,4.3,4.4,2.3,2.1,Finals,2011,2011-World Cup 2,Final 1,0.0,HEIL Jennifer - CAN
RICHARDS Kristi - CAN - World Cup 2 - 2011 - Final 1,79.43,3,Women,4.2,4.2,4.2,4.0,4.2,2.0,1.7,Finals,2011,2011-World Cup 2,Final 1,0.0,RICHARDS Kristi - CAN
ROBICHAUD Audrey - CAN - World Cup 2 - 2011 - Final 1,78.73,4,Women,4.0,4.3,4.3,4.2,4.2,1.3,1.3,Finals,2011,2011-World Cup 2,Final 1,0.0,ROBICHAUD Audrey - CAN
MCPHIE Heather - USA - World Cup 2 - 2011 - Final 1,76.97,5,Women,4.3,4.3,4.1,4.2,4.3,1.6,1.6,Finals,2011,2011-World Cup 2,Final 1,0.0,MCPHIE Heather - USA
SUDOVA Nikola - CZE - World Cup 2 - 2011 - Final 1,72.87,6,Women,4.0,4.0,4.1,4.2,4.0,1.7,1.5,Finals,2011,2011-World Cup 2,Final 1,0.0,SUDOVA Nikola - CZE
ITO Miki - JPN - World Cup 2 - 2011 - Final 1,72.3,7,Women,4.1,3.9,4.3,4.0,4.0,1.5,1.4,Finals,2011,2011-World Cup 2,Final 1,0.0,ITO Miki - JPN
HENITIUK Chelsea - CAN - World Cup 2 - 2011 - Final 1,71.57,8,Women,3.7,3.8,3.3,3.8,3.8,1.3,1.5,Finals,2011,2011-World Cup 2,Final 1,0.0,HENITIUK Chelsea - CAN
SATOYA Tae - JPN - World Cup 2 - 2011 - Final 1,70.77,9,Women,3.9,3.5,3.9,3.2,4.0,1.6,1.6,Finals,2011,2011-World Cup 2,Final 1,0.0,SATOYA Tae - JPN
KLOSER Heidi - USA - World Cup 2 - 2011 - Final 1,70.37,10,Women,4.0,3.9,3.5,3.8,3.6,1.2,1.2,Finals,2011,2011-World Cup 2,Final 1,0.0,KLOSER Heidi - USA
MURATA Arisa - JPN - World Cup 2 - 2011 - Final 1,68.23,11,Women,3.6,3.5,3.5,3.0,3.4,1.6,1.4,Finals,2011,2011-World Cup 2,Final 1,0.0,MURATA Arisa - JPN
SCANZIO Deborah - SUI - World Cup 2 - 2011 - Final 1,47.07,12,Women,2.2,2.0,1.8,2.0,2.2,1.5,1.3,Finals,2011,2011-World Cup 2,Final 1,0.0,SCANZIO Deborah - SUI
DUFOUR LAPOINTE Maxime - CAN - World Cup 2 - 2011 - Qualification,46.27,13,Women,3.3,3.0,3.3,3.0,3.4,1.0,1.3,Qualification,2011,2011-World Cup 2,Qualification,0.0,DUFOUR LAPOINTE Maxime - CAN
OUTTRIM Eliza - USA - World Cup 2 - 2011 - Qualification,45.64000000000001,14,Women,3.8,3.6,3.4,3.6,3.7,1.5,1.2,Qualification,2011,2011-World Cup 2,Qualification,0.0,OUTTRIM Eliza - USA
LI Nan - CHN - World Cup 2 - 2011 - Qualification,39.27,15,Women,3.0,3.8,3.0,3.2,3.2,1.2,1.0,Qualification,2011,2011-World Cup 2,Qualification,0.0,LI Nan - CHN
KAFFKA Marina - GER - World Cup 2 - 2011 - Qualification,36.84,16,Women,3.0,2.8,3.1,2.3,3.0,1.3,1.2,Qualification,2011,2011-World Cup 2,Qualification,0.0,KAFFKA Marina - GER
NING Qin - CHN - World Cup 2 - 2011 - Qualification,36.74,17,Women,3.0,3.5,3.0,2.9,3.0,1.1,1.4,Qualification,2011,2011-World Cup 2,Qualification,0.0,NING Qin - CHN
ZHANG Tingting - CHN - World Cup 2 - 2011 - Qualification,28.14,18,Women,2.0,2.3,2.5,2.7,2.1,1.6,1.6,Qualification,2011,2011-World Cup 2,Qualification,0.0,ZHANG Tingting - CHN
FOERSTER Katharina - GER - World Cup 2 - 2011 - Qualification,25.5,19,Women,1.9,2.6,2.5,1.8,2.1,0.8,0.5,Qualification,2011,2011-World Cup 2,Qualification,0.0,FOERSTER Katharina - GER
GAO Dongxue - CHN - World Cup 2 - 2011 - Qualification,24.400000000000006,20,Women,3.1,3.3,2.1,2.9,2.7,0.8,1.0,Qualification,2011,2011-World Cup 2,Qualification,0.0,GAO Dongxue - CHN
KEARNEY Hannah - USA - World Cup 4 - 2011 - Final 1,87.07,1,Women,4.5,5.0,4.6,4.6,4.5,2.3,2.1,Finals,2011,2011-World Cup 4,Final 1,2.0,KEARNEY Hannah - USA
DUFOUR LAPOINTE Chloe - CAN - World Cup 4 - 2011 - Final 1,82.83,2,Women,4.0,4.2,4.3,4.2,4.1,2.2,2.2,Finals,2011,2011-World Cup 4,Final 1,2.0,DUFOUR LAPOINTE Chloe - CAN
RICHARDS Kristi - CAN - World Cup 4 - 2011 - Final 1,81.9,3,Women,3.9,4.2,4.2,4.4,4.2,1.9,1.9,Finals,2011,2011-World Cup 4,Final 1,2.0,RICHARDS Kristi - CAN
HEIL Jennifer - CAN - World Cup 4 - 2011 - Final 1,79.97,4,Women,4.2,4.2,4.0,4.3,4.1,1.7,1.5,Finals,2011,2011-World Cup 4,Final 1,2.0,HEIL Jennifer - CAN
STOLYAROVA Ekaterina - OAR - World Cup 4 - 2011 - Final 1,79.1,5,Women,3.8,3.8,4.0,4.0,4.2,2.4,2.3,Finals,2011,2011-World Cup 4,Final 1,2.0,STOLYAROVA Ekaterina - OAR
MCPHIE Heather - USA - World Cup 4 - 2011 - Final 1,76.8,6,Women,3.5,4.3,3.8,3.8,3.8,1.5,1.4,Finals,2011,2011-World Cup 4,Final 1,2.0,MCPHIE Heather - USA
RAKHIMOVA Regina - OAR - World Cup 4 - 2011 - Final 1,76.47,7,Women,4.0,3.9,3.7,3.7,4.1,2.1,2.2,Finals,2011,2011-World Cup 4,Final 1,2.0,RAKHIMOVA Regina - OAR
SUDOVA Nikola - CZE - World Cup 4 - 2011 - Final 1,72.47,8,Women,3.6,4.1,3.7,3.5,3.7,1.9,1.8,Finals,2011,2011-World Cup 4,Final 1,2.0,SUDOVA Nikola - CZE
PERTAKHIYA Marika - OAR - World Cup 4 - 2011 - Final 1,72.07,9,Women,3.0,3.6,3.7,3.4,3.4,1.7,2.0,Finals,2011,2011-World Cup 4,Final 1,2.0,PERTAKHIYA Marika - OAR
DUFOUR LAPOINTE Justine - CAN - World Cup 4 - 2011 - Final 1,72.0,10,Women,3.2,3.1,3.4,3.3,3.4,2.4,2.3,Finals,2011,2011-World Cup 4,Final 1,2.0,DUFOUR LAPOINTE Justine - CAN
OUTTRIM Eliza - USA - World Cup 4 - 2011 - Final 1,69.17,11,Women,3.7,3.3,3.4,3.3,3.3,1.6,1.7,Finals,2011,2011-World Cup 4,Final 1,2.0,OUTTRIM Eliza - USA
SCANZIO Deborah - SUI - World Cup 4 - 2011 - Final 1,46.1,12,Women,1.8,1.8,1.8,1.8,1.8,2.2,2.1,Finals,2011,2011-World Cup 4,Final 1,2.0,SCANZIO Deborah - SUI
DUFOUR LAPOINTE Maxime - CAN - World Cup 4 - 2011 - Qualification,45.13999999999999,13,Women,3.7,4.2,3.9,4.0,3.6,1.1,1.1,Qualification,2011,2011-World Cup 4,Qualification,2.0,DUFOUR LAPOINTE Maxime - CAN
SNYDERMAN Kayla - USA - World Cup 4 - 2011 - Qualification,45.07,14,Women,3.8,3.3,3.8,3.4,3.5,1.4,1.5,Qualification,2011,2011-World Cup 4,Qualification,2.0,SNYDERMAN Kayla - USA
DIGRAVIO Alison - USA - World Cup 4 - 2011 - Qualification,44.46999999999999,15,Women,3.7,3.7,3.4,3.4,3.6,1.6,1.8,Qualification,2011,2011-World Cup 4,Qualification,2.0,DIGRAVIO Alison - USA
KAFFKA Marina - GER - World Cup 4 - 2011 - Qualification,43.93999999999999,16,Women,3.8,3.7,3.6,3.5,3.7,1.7,1.9,Qualification,2011,2011-World Cup 4,Qualification,2.0,KAFFKA Marina - GER
SATOYA Tae - JPN - World Cup 4 - 2011 - Qualification,43.63999999999999,17,Women,3.4,3.6,3.6,3.8,3.7,1.4,1.5,Qualification,2011,2011-World Cup 4,Qualification,2.0,SATOYA Tae - JPN
KLOSER Heidi - USA - World Cup 4 - 2011 - Qualification,41.63999999999999,18,Women,3.3,2.6,3.0,3.0,3.2,1.6,1.6,Qualification,2011,2011-World Cup 4,Qualification,2.0,KLOSER Heidi - USA
VACULIKOVA Tereza - CZE - World Cup 4 - 2011 - Qualification,39.46999999999999,19,Women,3.4,3.5,3.4,3.8,3.5,1.3,1.4,Qualification,2011,2011-World Cup 4,Qualification,2.0,VACULIKOVA Tereza - CZE
COX Britteny - AUS - World Cup 4 - 2011 - Qualification,39.46999999999999,20,Women,3.3,3.5,3.6,3.4,3.3,1.8,2.0,Qualification,2011,2011-World Cup 4,Qualification,2.0,COX Britteny - AUS
KEARNEY Hannah - USA - World Cup 3 - 2011 - Final 1,84.83,1,Women,4.6,4.3,4.6,4.6,4.8,2.1,2.2,Finals,2011,2011-World Cup 3,Final 1,0.0,KEARNEY Hannah - USA
HEIL Jennifer - CAN - World Cup 3 - 2011 - Final 1,82.4,2,Women,4.3,4.4,4.5,4.4,4.6,1.8,1.8,Finals,2011,2011-World Cup 3,Final 1,0.0,HEIL Jennifer - CAN
ROBICHAUD Audrey - CAN - World Cup 3 - 2011 - Final 1,81.37,3,Women,4.1,4.2,4.4,4.0,4.3,2.1,2.2,Finals,2011,2011-World Cup 3,Final 1,0.0,ROBICHAUD Audrey - CAN
MCPHIE Heather - USA - World Cup 3 - 2011 - Final 1,80.77,4,Women,4.0,4.2,4.5,4.3,4.0,1.5,1.8,Finals,2011,2011-World Cup 3,Final 1,0.0,MCPHIE Heather - USA
OUTTRIM Eliza - USA - World Cup 3 - 2011 - Final 1,79.1,5,Women,4.1,4.0,4.1,4.1,4.1,1.9,1.9,Finals,2011,2011-World Cup 3,Final 1,0.0,OUTTRIM Eliza - USA
RICHARDS Kristi - CAN - World Cup 3 - 2011 - Final 1,79.07,6,Women,4.2,4.3,4.4,4.2,4.4,1.5,1.2,Finals,2011,2011-World Cup 3,Final 1,0.0,RICHARDS Kristi - CAN
RAKHIMOVA Regina - OAR - World Cup 3 - 2011 - Final 1,75.23,7,Women,3.8,3.7,3.9,4.0,3.7,2.0,1.8,Finals,2011,2011-World Cup 3,Final 1,0.0,RAKHIMOVA Regina - OAR
SUDOVA Nikola - CZE - World Cup 3 - 2011 - Final 1,74.47,8,Women,4.0,3.9,4.0,3.7,4.1,1.6,1.9,Finals,2011,2011-World Cup 3,Final 1,0.0,SUDOVA Nikola - CZE
DIGRAVIO Alison - USA - World Cup 3 - 2011 - Final 1,73.93,9,Women,3.9,3.5,3.7,3.9,3.9,1.9,1.7,Finals,2011,2011-World Cup 3,Final 1,0.0,DIGRAVIO Alison - USA
PERTAKHIYA Marika - OAR - World Cup 3 - 2011 - Final 1,73.9,10,Women,4.0,3.9,4.0,4.2,3.8,1.7,1.8,Finals,2011,2011-World Cup 3,Final 1,0.0,PERTAKHIYA Marika - OAR
DUFOUR LAPOINTE Chloe - CAN - World Cup 3 - 2011 - Final 1,54.5,11,Women,2.9,2.3,1.9,2.1,1.0,2.1,1.9,Finals,2011,2011-World Cup 3,Final 1,0.0,DUFOUR LAPOINTE Chloe - CAN
DUFOUR LAPOINTE Justine - CAN - World Cup 3 - 2011 - Final 1,31.5,12,Women,0.7,0.2,1.0,0.4,0.1,1.8,1.6,Finals,2011,2011-World Cup 3,Final 1,0.0,DUFOUR LAPOINTE Justine - CAN
LAWSON Alyssa - USA - World Cup 3 - 2011 - Qualification,30.400000000000006,13,Women,3.6,3.7,3.9,3.2,3.4,1.7,1.8,Qualification,2011,2011-World Cup 3,Qualification,0.0,LAWSON Alyssa - USA
SNYDERMAN Kayla - USA - World Cup 3 - 2011 - Qualification,30.230000000000004,14,Women,3.6,3.6,3.6,3.7,3.4,1.3,1.5,Qualification,2011,2011-World Cup 3,Qualification,0.0,SNYDERMAN Kayla - USA
STOLYAROVA Ekaterina - OAR - World Cup 3 - 2011 - Qualification,29.730000000000004,15,Women,3.3,4.0,3.4,3.1,3.6,2.0,1.8,Qualification,2011,2011-World Cup 3,Qualification,0.0,STOLYAROVA Ekaterina - OAR
DUFOUR LAPOINTE Maxime - CAN - World Cup 3 - 2011 - Qualification,29.5,16,Women,3.4,3.9,3.4,3.5,3.8,1.7,1.8,Qualification,2011,2011-World Cup 3,Qualification,0.0,DUFOUR LAPOINTE Maxime - CAN
GUNCHENKO Anastassia - RUS - World Cup 3 - 2011 - Qualification,29.36,17,Women,3.6,4.1,3.9,3.4,3.7,1.5,1.6,Qualification,2011,2011-World Cup 3,Qualification,0.0,GUNCHENKO Anastassia - RUS
NING Qin - CHN - World Cup 3 - 2011 - Qualification,29.13000000000001,18,Women,2.8,3.0,3.7,3.5,3.8,1.9,1.7,Qualification,2011,2011-World Cup 3,Qualification,0.0,NING Qin - CHN
HENITIUK Chelsea - CAN - World Cup 3 - 2011 - Qualification,28.03,19,Women,3.7,3.9,3.4,3.2,3.6,1.5,1.7,Qualification,2011,2011-World Cup 3,Qualification,0.0,HENITIUK Chelsea - CAN
SCANZIO Deborah - SUI - World Cup 3 - 2011 - Qualification,28.0,20,Women,3.3,3.5,3.3,2.4,3.5,1.7,1.8,Qualification,2011,2011-World Cup 3,Qualification,0.0,SCANZIO Deborah - SUI
KEARNEY Hannah - USA - World Cup 6 - 2011 - Final 1,87.77,1,Women,4.7,4.8,4.7,4.8,4.7,1.9,1.9,Finals,2011,2011-World Cup 6,Final 1,6.0,KEARNEY Hannah - USA
HEIL Jennifer - CAN - World Cup 6 - 2011 - Final 1,85.37,2,Women,4.4,4.7,4.6,4.5,4.5,2.2,2.3,Finals,2011,2011-World Cup 6,Final 1,6.0,HEIL Jennifer - CAN
MCPHIE Heather - USA - World Cup 6 - 2011 - Final 1,83.6,3,Women,4.5,4.5,4.5,4.3,4.3,1.8,1.9,Finals,2011,2011-World Cup 6,Final 1,6.0,MCPHIE Heather - USA
RICHARDS Kristi - CAN - World Cup 6 - 2011 - Final 1,81.2,4,Women,4.4,4.6,4.4,4.4,4.4,1.5,1.5,Finals,2011,2011-World Cup 6,Final 1,6.0,RICHARDS Kristi - CAN
ROBICHAUD Audrey - CAN - World Cup 6 - 2011 - Final 1,81.1,5,Women,4.3,4.2,4.3,4.4,4.3,1.9,1.9,Finals,2011,2011-World Cup 6,Final 1,6.0,ROBICHAUD Audrey - CAN
DUFOUR LAPOINTE Chloe - CAN - World Cup 6 - 2011 - Final 1,80.6,6,Women,4.3,4.3,4.4,4.3,4.2,2.0,1.7,Finals,2011,2011-World Cup 6,Final 1,6.0,DUFOUR LAPOINTE Chloe - CAN
STOLYAROVA Ekaterina - OAR - World Cup 6 - 2011 - Final 1,78.2,7,Women,3.8,4.3,4.1,4.2,4.1,1.9,1.7,Finals,2011,2011-World Cup 6,Final 1,6.0,STOLYAROVA Ekaterina - OAR
PERTAKHIYA Marika - OAR - World Cup 6 - 2011 - Final 1,77.93,8,Women,3.9,3.8,4.2,4.2,4.1,1.7,1.8,Finals,2011,2011-World Cup 6,Final 1,6.0,PERTAKHIYA Marika - OAR
SUDOVA Nikola - CZE - World Cup 6 - 2011 - Final 1,76.9,9,Women,4.2,4.3,4.3,4.3,4.3,1.6,1.6,Finals,2011,2011-World Cup 6,Final 1,6.0,SUDOVA Nikola - CZE
SNYDERMAN Kayla - USA - World Cup 6 - 2011 - Final 1,75.43,10,Women,4.2,3.9,4.1,4.1,4.2,1.6,1.5,Finals,2011,2011-World Cup 6,Final 1,6.0,SNYDERMAN Kayla - USA
DUFOUR LAPOINTE Justine - CAN - World Cup 6 - 2011 - Final 1,75.23,11,Women,4.0,4.1,4.2,3.8,4.1,1.4,1.4,Finals,2011,2011-World Cup 6,Final 1,6.0,DUFOUR LAPOINTE Justine - CAN
KLOSER Heidi - USA - World Cup 6 - 2011 - Final 1,70.2,12,Women,3.6,3.6,4.0,3.9,3.7,1.3,1.2,Finals,2011,2011-World Cup 6,Final 1,6.0,KLOSER Heidi - USA
BOULANGEAT Alizee - FRA - World Cup 6 - 2011 - Qualification,70.07000000000001,13,Women,3.3,3.7,4.2,4.2,3.5,2.0,2.0,Qualification,2011,2011-World Cup 6,Qualification,6.0,BOULANGEAT Alizee - FRA
SCANZIO Deborah - SUI - World Cup 6 - 2011 - Qualification,68.0,14,Women,3.8,3.6,3.6,3.8,3.4,1.7,1.6,Qualification,2011,2011-World Cup 6,Qualification,6.0,SCANZIO Deborah - SUI
HENITIUK Chelsea - CAN - World Cup 6 - 2011 - Qualification,67.97,15,Women,3.4,3.6,4.0,3.9,3.1,1.4,1.4,Qualification,2011,2011-World Cup 6,Qualification,6.0,HENITIUK Chelsea - CAN
RAKHIMOVA Regina - OAR - World Cup 6 - 2011 - Qualification,67.5,16,Women,3.7,3.6,3.9,4.2,3.6,1.3,1.0,Qualification,2011,2011-World Cup 6,Qualification,6.0,RAKHIMOVA Regina - OAR
KAFFKA Marina - GER - World Cup 6 - 2011 - Qualification,63.2,17,Women,3.5,3.6,3.7,3.5,3.7,1.5,1.4,Qualification,2011,2011-World Cup 6,Qualification,6.0,KAFFKA Marina - GER
HNYKOVA Kristyna - CZE - World Cup 6 - 2011 - Qualification,62.370000000000005,18,Women,3.4,3.7,3.3,3.6,2.8,1.4,1.2,Qualification,2011,2011-World Cup 6,Qualification,6.0,HNYKOVA Kristyna - CZE
CARLQVIST Veronica - SWE - World Cup 6 - 2011 - Qualification,62.27,19,Women,3.4,3.3,3.8,3.6,3.2,1.6,1.4,Qualification,2011,2011-World Cup 6,Qualification,6.0,CARLQVIST Veronica - SWE
