Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
LAFFONT Perrine - FRA - World Cup 2 - 2017 - Qualification,LAFFONT Perrine - FRA,Women,22.0,FRA,15.4,15.9,16.6,16.2,16.5,7.2,6.9,1,1,1,1,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,72.85,2
NAUDE Andi - CAN - World Cup 3 - 2017 - Final 2,NAUDE Andi - CAN,Women,24.0,CAN,16.7,17.0,16.6,17.0,17.0,7.1,8.4,1,0,1,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 2,78.1,2
MCCARGO Keaton - USA - World Cup 6 - 2017 - Qualification 1,MCCARGO Keaton - USA,Women,25.0,USA,16.7,16.5,17.0,16.6,16.4,5.8,6.0,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Qualification 1,73.09,7
FJALLSTROM Ludvig - SWE - World Cup 3 - 2017 - Qualification,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,17.1,16.0,16.0,15.4,17.0,7.9,7.8,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,73.09,21
GUAN Ziyan - CHN - World Cup 2 - 2017 - Qualification,GUAN Ziyan - CHN,Women,20.0,CHN,10.1,10.2,9.5,8.0,10.1,5.8,5.9,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,32.33,36
SLATTEN Vinjar - NOR - World Cup 7 - 2017 - Qualification,SLATTEN Vinjar - NOR,Men,30.0,NOR,16.0,15.0,15.8,14.5,15.8,1.7,2.0,1,0,1,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,33.36,48
MARQUIS Philippe - CAN - World Championships - 2017 - Qualification 1,MARQUIS Philippe - CAN,Men,31.0,CAN,17.0,17.9,17.4,16.9,16.4,5.9,6.3,1,0,0,0,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,77.33,18
THEOCHARIS Sacha - FRA - World Cup 3 - 2017 - Qualification,THEOCHARIS Sacha - FRA,Men,30.0,FRA,14.4,16.1,17.4,16.8,16.9,8.4,7.2,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,77.33,7
ROBICHAUD Audrey - CAN - World Cup 6 - 2017 - Qualification 2,ROBICHAUD Audrey - CAN,Women,32.0,CAN,14.9,15.0,15.8,15.2,15.0,7.8,8.4,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Qualification 2,67.64,14
YIN Krystle - AUS - World Cup 2 - 2017 - Qualification,YIN Krystle - AUS,Women,22.0,AUS,12.6,10.9,14.2,13.0,13.1,5.9,5.2,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,56.6,28
KINGSBURY Mikael - CAN - World Cup 7 - 2017 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.4,18.8,19.0,18.8,18.6,9.1,9.1,1,1,1,1,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 2,89.99,1
DYER Ryan - USA - World Cup 5 - 2017 - Qualification,DYER Ryan - USA,Men,29.0,USA,17.8,16.8,17.6,17.3,16.9,6.7,6.4,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Qualification,76.49,10
CAVET Benjamin - FRA - World Cup 3 - 2017 - Qualification,CAVET Benjamin - FRA,Men,26.0,FRA,16.8,15.7,16.8,14.0,16.8,5.4,6.5,1,1,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,67.65,29
WALLBERG Walter - SWE - World Cup 3 - 2017 - Final 1,WALLBERG Walter - SWE,Men,20.0,SWE,18.0,18.8,19.0,17.9,18.2,8.3,7.8,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,83.46,3
LEJEUNE Theo - FRA - World Cup 2 - 2017 - Qualification,LEJEUNE Theo - FRA,Men,28.0,FRA,13.2,14.0,14.2,13.7,14.5,7.0,5.9,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,53.06,41
GUELI Claudia - AUS - World Cup 8 - 2017 - Qualification,GUELI Claudia - AUS,Women,23.0,AUS,15.8,16.5,15.8,16.5,16.4,5.8,6.2,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Qualification,66.3,16
ELOFSSON Felix - SWE - World Cup 2 - 2017 - Qualification,ELOFSSON Felix - SWE,Men,25.0,SWE,16.0,15.7,15.4,14.8,15.4,6.6,5.8,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,69.66,14
GUELI Claudia - AUS - World Cup 8 - 2017 - Final 1,GUELI Claudia - AUS,Women,23.0,AUS,16.9,16.6,17.1,16.8,16.5,6.0,6.1,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,70.1,13
ULSIFER Luke - CAN - World Cup 1 - 2017 - Qualification 2,ULSIFER Luke - CAN,Men,27.0,CAN,14.1,14.1,14.5,12.0,12.0,6.2,6.3,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 2,22.42,20
GRAHAM Matt - AUS - World Cup 4 - 2017 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,18.9,18.5,18.2,18.8,18.8,8.6,8.6,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,84.52,1
GIACCIO Olivia - USA - World Cup 8 - 2017 - Qualification,GIACCIO Olivia - USA,Women,20.0,USA,17.1,16.5,16.3,16.0,16.5,7.9,8.2,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Qualification,69.77,10
RAKHIMOVA Regina - OAR - World Championships - 2017 - Qualification 1,RAKHIMOVA Regina - OAR,Women,31.0,OAR,16.0,16.6,17.0,16.9,15.0,8.3,8.1,1,0,0,0,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,75.09,9
MARQUIS Philippe - CAN - World Cup 1 - 2017 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,15.3,15.4,15.7,16.0,15.0,6.7,7.5,1,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 2,39.8,6
BARMASHOV Dmitriy - KAZ - World Cup 2 - 2017 - Qualification,BARMASHOV Dmitriy - KAZ,Men,35.0,KAZ,13.6,14.0,14.6,14.3,14.7,4.5,3.8,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,63.2,32
MAKHNEV Andrei - RUS - World Cup 1 - 2017 - Qualification 1,MAKHNEV Andrei - RUS,Men,23.0,RUS,12.0,11.9,11.8,14.0,14.0,7.7,7.6,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 1,47.61,50
KINGSBURY Mikael - CAN - World Championships - 2017 - Qualification 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.2,18.6,18.4,18.3,18.5,8.8,8.5,1,1,1,1,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,87.38,2
SEO Jung Hwa - KOR - World Cup 6 - 2017 - Qualification 1,SEO Jung Hwa - KOR,Women,30.0,KOR,14.7,14.0,13.5,14.0,14.8,5.7,5.4,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Qualification 1,61.09,26
DUFOUR LAPOINTE Maxime - CAN - World Cup 2 - 2017 - Qualification,DUFOUR LAPOINTE Maxime - CAN,Women,31.0,CAN,14.8,14.3,15.6,16.0,14.8,7.0,6.8,1,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,67.84,9
SCHILD Morgan - USA - World Cup 7 - 2017 - Qualification,SCHILD Morgan - USA,Women,23.0,USA,16.7,15.0,16.4,14.1,15.9,6.7,7.5,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,67.84,18
SALONEN Jimi - FIN - World Championships - 2017 - Qualification 1,SALONEN Jimi - FIN,Men,26.0,FIN,17.7,16.8,17.0,17.2,16.9,7.2,7.0,0,0,0,0,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,78.59,11
BOUARD Lea - FRA - World Cup 7 - 2017 - Qualification,BOUARD Lea - FRA,Women,24.0,FRA,15.8,15.8,15.3,16.1,16.2,5.6,5.3,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,67.17,20
SALONEN Jimi - FIN - World Cup 8 - 2017 - Qualification,SALONEN Jimi - FIN,Men,26.0,FIN,16.4,16.3,15.8,15.8,16.2,7.8,8.1,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Qualification,65.69,23
LAFFONT Perrine - FRA - World Cup 4 - 2017 - Final 2,LAFFONT Perrine - FRA,Women,22.0,FRA,16.1,14.3,12.5,15.0,16.0,6.7,7.2,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,37.06,6
DUFOUR LAPOINTE Chloe - CAN - World Cup 4 - 2017 - Final 1,DUFOUR LAPOINTE Chloe - CAN,Women,29.0,CAN,16.8,17.3,17.1,16.9,17.1,6.1,5.3,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,76.12,3
NAUDE Andi - CAN - World Championships - 2017 - Qualification 1,NAUDE Andi - CAN,Women,24.0,CAN,16.5,16.8,16.6,16.5,16.1,9.2,9.4,1,0,1,0,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,76.12,6
GRASEMANN Laura - GER - World Cup 7 - 2017 - Qualification,GRASEMANN Laura - GER,Women,28.0,GER,15.7,15.7,15.4,15.1,15.4,6.0,7.0,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,66.81,22
SCHILD Morgan - USA - World Cup 3 - 2017 - Qualification,SCHILD Morgan - USA,Women,23.0,USA,15.8,16.2,16.6,15.3,16.1,8.2,7.1,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,70.03,9
WALLBERG Walter - SWE - World Cup 2 - 2017 - Final 2,WALLBERG Walter - SWE,Men,20.0,SWE,17.4,16.8,16.8,16.0,16.0,9.0,8.9,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 2,66.81,5
GRAHAM Matt - AUS - World Cup 4 - 2017 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,18.8,18.8,18.7,18.7,18.8,8.6,8.0,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,85.34,1
KINGSBURY Mikael - CAN - World Cup 3 - 2017 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.8,18.5,18.5,18.3,18.4,6.1,7.8,1,1,1,1,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,85.34,1
MARQUIS Philippe - CAN - World Cup 7 - 2017 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,18.3,18.1,18.2,18.2,17.8,8.5,8.7,1,0,0,0,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 1,85.34,2
HARA Daichi - JPN - World Cup 2 - 2017 - Final 1,HARA Daichi - JPN,Men,23.0,JPN,15.8,16.4,16.2,16.6,14.9,8.0,7.9,1,1,1,1,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,74.96,6
GAGNON Marc Antoine - CAN - World Cup 8 - 2017 - Qualification,GAGNON Marc Antoine - CAN,Men,29.0,CAN,18.4,17.3,16.5,16.8,17.0,7.5,7.5,1,0,1,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Qualification,74.96,9
WESSEL Hedvig - NOR - World Cup 2 - 2017 - Qualification,WESSEL Hedvig - NOR,Women,25.0,NOR,10.5,14.4,13.9,12.0,14.0,8.3,7.9,1,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,51.4,33
SCHILD Morgan - USA - World Cup 5 - 2017 - Qualification,SCHILD Morgan - USA,Women,23.0,USA,15.7,16.4,16.3,16.3,16.6,4.2,5.0,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 5,Qualification,70.0,10
CHAPMAN DAVIES Rohan - AUS - World Cup 7 - 2017 - Qualification,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,16.4,15.8,15.8,16.8,16.8,5.7,5.8,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,70.0,39
HIMBURY Madii - AUS - World Cup 3 - 2017 - Qualification,HIMBURY Madii - AUS,Women,26.0,AUS,13.5,13.5,13.8,14.5,14.2,5.8,6.2,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,62.35,22
SCANZIO Deborah - SUI - World Cup 8 - 2017 - Qualification,SCANZIO Deborah - SUI,Women,34.0,SUI,16.3,15.8,15.9,16.0,15.0,6.5,5.8,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Qualification,62.18,20
HARA Daichi - JPN - World Cup 7 - 2017 - Final 1,HARA Daichi - JPN,Men,23.0,JPN,17.6,17.3,15.6,16.2,17.6,7.4,7.2,1,1,1,1,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 1,73.67,15
KANNINEN Topi - FIN - World Cup 1 - 2017 - Qualification 1,KANNINEN Topi - FIN,Men,25.0,FIN,14.7,13.9,15.9,14.3,15.5,6.4,6.2,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 1,64.25,35
GARBE Julius - GER - World Cup 2 - 2017 - Qualification,GARBE Julius - GER,Men,28.0,GER,13.5,11.0,12.1,10.0,10.5,2.3,4.1,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,11.96,51
GUAN Ziyan - CHN - World Cup 5 - 2017 - Qualification,GUAN Ziyan - CHN,Women,20.0,CHN,13.9,13.2,13.2,13.6,14.0,5.0,5.4,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 5,Qualification,45.85,32
GAGNON Alex Anne - CAN - World Cup 5 - 2017 - Final 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,17.5,17.0,16.4,16.2,16.8,6.5,5.9,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,72.65,13
MCCARGO Keaton - USA - World Cup 1 - 2017 - Final 1,MCCARGO Keaton - USA,Women,25.0,USA,15.3,15.9,16.0,15.8,15.9,7.4,6.8,0,0,0,0,-2.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,72.65,3
REIKHERD Dmitriy - KAZ - World Cup 4 - 2017 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,18.7,18.5,18.2,18.0,17.8,7.9,8.3,1,0,1,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,82.16,4
DUFOUR LAPOINTE Maxime - CAN - World Championships - 2017 - Final 1,DUFOUR LAPOINTE Maxime - CAN,Women,31.0,CAN,16.4,16.3,16.1,15.3,15.9,5.9,6.5,1,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,73.06,16
LEJEUNE Theo - FRA - World Cup 5 - 2017 - Final 1,LEJEUNE Theo - FRA,Men,28.0,FRA,16.6,17.1,16.7,16.6,16.8,8.6,8.5,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,73.06,13
GRASEMANN Laura - GER - World Championships - 2017 - Qualification 2,GRASEMANN Laura - GER,Women,28.0,GER,15.4,16.2,16.8,17.1,15.6,8.2,8.1,0,0,0,0,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 2,69.29,9
RAKHIMOVA Regina - OAR - World Cup 7 - 2017 - Final 2,RAKHIMOVA Regina - OAR,Women,31.0,OAR,17.0,17.8,16.2,16.1,16.3,7.0,6.7,1,0,0,0,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 2,76.35,4
OAKLEY KC - USA - World Cup 6 - 2017 - Final 1,OAKLEY KC - USA,Women,32.0,USA,16.5,16.5,16.4,15.8,15.9,8.7,8.7,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,76.35,7
HIMBURY Madii - AUS - World Cup 2 - 2017 - Qualification,HIMBURY Madii - AUS,Women,26.0,AUS,13.5,11.0,12.3,12.8,13.0,8.2,8.2,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,53.61,31
ITO Miki - JPN - World Cup 4 - 2017 - Qualification,ITO Miki - JPN,Women,33.0,JPN,15.2,15.7,15.5,15.8,15.4,5.6,7.7,1,1,0,0,0.0,-8.0,0.0,2017,2017-World Cup 4,Qualification,66.37,28
RAKHMATULLIN Timur - RUS - World Cup 6 - 2017 - Qualification 1,RAKHMATULLIN Timur - RUS,Men,21.0,RUS,15.7,15.0,14.0,16.0,13.4,7.9,8.4,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Qualification 1,66.37,41
COX Britteny - AUS - World Cup 8 - 2017 - Final 2,COX Britteny - AUS,Women,26.0,AUS,17.8,17.5,17.4,17.2,17.0,8.1,8.1,1,1,1,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 2,76.52,3
SEO Myung Joon - KOR - World Cup 5 - 2017 - Final 1,SEO Myung Joon - KOR,Men,28.0,KOR,17.5,17.8,17.6,17.6,16.9,7.4,6.9,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,76.52,10
GRAHAM Matt - AUS - World Cup 4 - 2017 - Qualification,GRAHAM Matt - AUS,Men,26.0,AUS,17.7,17.8,17.1,18.8,18.9,8.6,9.1,1,1,1,1,0.0,-8.0,0.0,2017,2017-World Cup 4,Qualification,79.73,4
DUFRESNE Gabriel - CAN - World Cup 1 - 2017 - Qualification 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,15.0,14.8,14.5,15.2,16.3,7.7,8.2,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 1,65.32,31
MATHESON James - AUS - World Cup 1 - 2017 - Qualification 1,MATHESON James - AUS,Men,25.0,AUS,15.3,16.1,13.5,14.8,16.0,7.9,7.8,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 1,65.32,30
FJALLSTROM Ludvig - SWE - World Cup 4 - 2017 - Qualification,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,16.8,16.6,17.2,17.7,17.1,6.1,6.4,0,0,0,0,0.0,-8.0,0.0,2017,2017-World Cup 4,Qualification,75.2,12
SUGIMOTO Kosuke - JPN - World Cup 6 - 2017 - Qualification 1,SUGIMOTO Kosuke - JPN,Men,26.0,JPN,16.7,14.5,15.8,15.9,16.0,3.9,4.3,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Qualification 1,68.48,38
KANNINEN Topi - FIN - World Cup 5 - 2017 - Qualification,KANNINEN Topi - FIN,Men,25.0,FIN,16.5,16.3,17.0,16.3,15.9,6.8,6.4,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Qualification,68.48,32
FUJIKI Goshin - JPN - World Cup 7 - 2017 - Qualification,FUJIKI Goshin - JPN,Men,23.0,JPN,16.0,15.1,16.3,16.8,16.3,7.6,7.2,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,74.15,25
WESSEL Hedvig - NOR - World Championships - 2017 - Final 1,WESSEL Hedvig - NOR,Women,25.0,NOR,17.3,17.3,17.2,16.9,16.1,7.9,8.3,1,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,79.08,5
ANDERSEN Tevje Lie - NOR - World Cup 5 - 2017 - Final 1,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,17.0,17.4,17.6,17.5,17.2,8.2,8.1,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,79.08,9
JOHNSON Tess - USA - World Cup 1 - 2017 - Final 1,JOHNSON Tess - USA,Women,20.0,USA,14.9,15.0,14.7,15.4,15.6,6.1,5.8,0,0,0,0,-2.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,66.25,13
SUGIMOTO Kosuke - JPN - World Cup 2 - 2017 - Qualification,SUGIMOTO Kosuke - JPN,Men,26.0,JPN,15.1,14.0,14.8,14.7,14.5,5.9,5.9,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,62.79,34
ROWLEY Thomas - USA - World Championships - 2017 - Final 1,ROWLEY Thomas - USA,Men,26.0,USA,16.4,16.5,17.7,17.4,17.5,9.1,9.0,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,81.54,9
MIKHAILOV Maksim - RUS - World Cup 7 - 2017 - Qualification,MIKHAILOV Maksim - RUS,Men,28.0,RUS,15.6,16.6,15.4,13.6,15.4,8.0,8.0,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,70.05,38
LOMAKINA Olesya - RUS - World Cup 1 - 2017 - Qualification 1,LOMAKINA Olesya - RUS,Women,22.0,RUS,12.4,12.6,14.0,14.0,12.5,5.7,5.5,0,0,0,0,-2.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 1,54.82,25
WALLBERG Walter - SWE - World Cup 4 - 2017 - Qualification,WALLBERG Walter - SWE,Men,20.0,SWE,16.2,16.9,17.6,17.3,16.9,6.6,5.7,0,0,0,0,0.0,-8.0,0.0,2017,2017-World Cup 4,Qualification,72.21,27
ROWLEY Thomas - USA - World Cup 3 - 2017 - Qualification,ROWLEY Thomas - USA,Men,26.0,USA,15.8,16.6,15.9,16.4,16.0,6.3,7.7,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,72.21,23
MCCARGO Keaton - USA - World Cup 4 - 2017 - Final 1,MCCARGO Keaton - USA,Women,25.0,USA,16.0,13.0,14.0,14.5,15.2,5.4,5.3,0,0,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,40.51,16
SUGIMOTO Kosuke - JPN - World Cup 1 - 2017 - Qualification 2,SUGIMOTO Kosuke - JPN,Men,26.0,JPN,15.3,16.8,15.3,16.3,16.9,7.2,6.8,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 2,71.28,6
ANDERSEN Tevje Lie - NOR - World Championships - 2017 - Final 1,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,16.5,17.0,17.4,17.8,17.0,9.1,8.9,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,75.12,17
COX Britteny - AUS - World Championships - 2017 - Qualification 1,COX Britteny - AUS,Women,26.0,AUS,17.8,17.3,17.5,17.4,17.5,9.2,9.1,1,1,1,0,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,80.23,1
ANDERSEN Tevje Lie - NOR - World Championships - 2017 - Qualification 2,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,17.1,17.2,16.6,16.8,16.2,8.4,8.9,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Qualification 2,80.23,3
MIKHAILOV Maksim - RUS - World Cup 3 - 2017 - Qualification,MIKHAILOV Maksim - RUS,Men,28.0,RUS,16.2,16.2,17.3,16.9,16.2,7.9,8.1,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,76.9,8
COX Britteny - AUS - World Cup 1 - 2017 - Qualification 2,COX Britteny - AUS,Women,26.0,AUS,16.0,16.1,16.0,15.5,16.1,8.6,8.5,1,1,1,0,-2.0,-9.0,0.0,2017,2017-World Cup 1,Qualification 2,70.14,3
RAKHIMOVA Regina - OAR - World Cup 4 - 2017 - Final 1,RAKHIMOVA Regina - OAR,Women,31.0,OAR,16.4,16.9,16.2,16.6,16.8,6.7,5.9,1,0,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,73.28,9
NISHI Nobuyuki - JPN - World Cup 7 - 2017 - Qualification,NISHI Nobuyuki - JPN,Men,35.0,JPN,16.6,16.4,15.5,18.0,17.8,7.0,6.2,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,74.24,23
MCCARGO Keaton - USA - World Cup 5 - 2017 - Qualification,MCCARGO Keaton - USA,Women,25.0,USA,16.2,16.2,15.7,15.3,16.2,6.3,6.1,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 5,Qualification,68.47,13
KINGSBURY Mikael - CAN - World Cup 4 - 2017 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,19.1,18.9,18.6,19.2,19.1,7.6,7.1,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,83.9,2
DUFOUR LAPOINTE Chloe - CAN - World Championships - 2017 - Qualification 1,DUFOUR LAPOINTE Chloe - CAN,Women,29.0,CAN,17.5,17.4,17.2,17.3,17.1,5.9,6.9,1,1,1,1,-2.0,3.0,0.0,2017,2017-World Championships,Qualification 1,76.8,3
GAGNON Alex Anne - CAN - World Cup 6 - 2017 - Final 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,15.7,16.0,15.8,16.2,15.8,6.5,7.1,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,70.5,15
ANDERSEN Tevje Lie - NOR - World Cup 5 - 2017 - Qualification,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,17.8,17.8,17.7,17.8,17.0,7.7,6.9,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Qualification,77.79,7
PERTAKHIYA Marika - OAR - World Cup 7 - 2017 - Qualification,PERTAKHIYA Marika - OAR,Women,28.0,OAR,14.6,14.8,15.5,14.3,15.4,7.1,6.3,1,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,66.07,23
LEMIEUX Simon - CAN - World Cup 2 - 2017 - Qualification,LEMIEUX Simon - CAN,Men,28.0,CAN,13.6,13.0,13.5,11.9,14.8,8.3,8.5,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Qualification,58.07,39
SALONEN Jimi - FIN - World Cup 6 - 2017 - Qualification 1,SALONEN Jimi - FIN,Men,26.0,FIN,17.4,16.0,15.2,16.6,15.5,8.9,8.6,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Qualification 1,77.17,10
MATTHEWS Mikaela - USA - World Cup 1 - 2017 - Final 1,MATTHEWS Mikaela - USA,Women,29.0,USA,15.7,15.8,16.9,16.6,16.4,5.3,5.0,0,0,0,0,-2.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,71.22,5
PENTTALA Olli - FIN - World Cup 7 - 2017 - Qualification,PENTTALA Olli - FIN,Men,25.0,FIN,16.4,17.3,16.8,17.4,16.1,4.0,4.4,0,0,0,0,-1.0,-5.0,0.0,2017,2017-World Cup 7,Qualification,71.22,32
WALLBERG Walter - SWE - World Cup 3 - 2017 - Qualification,WALLBERG Walter - SWE,Men,20.0,SWE,17.9,17.9,17.8,17.6,17.3,8.2,8.3,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,84.22,1
MARQUIS Philippe - CAN - World Cup 3 - 2017 - Qualification,MARQUIS Philippe - CAN,Men,31.0,CAN,17.9,16.6,18.2,17.0,17.5,7.9,8.8,1,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Qualification,81.89,3
SEO Jung Hwa - KOR - World Cup 6 - 2017 - Final 1,SEO Jung Hwa - KOR,Women,30.0,KOR,16.7,16.5,16.8,16.7,16.4,7.1,8.7,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,76.74,6
